grant,4,raise 11000,crowd 02000,print 02022,grant 22222,,
medic,4,raise 00101,lipid 00021,model 20210,medic 22222,,
brawl,4,raise 11000,crowd 02020,blush 21000,brawl 22222,,
slunk,4,raise 00010,stony 20020,cluck 02202,slunk 22222,,
drone,4,raise 10002,thong 00220,pride 02012,drone 22222,,
mucus,4,raise 00010,stony 10000,humph 01100,mucus 22222,,
boast,4,raise 01020,chant 00202,blush 20020,boast 22222,,
toddy,4,raise 00000,nobly 02002,muddy 00222,toddy 22222,,
coven,4,raise 00001,betel 00020,woven 02222,coven 22222,,
tumor,4,raise 10000,count 01101,totem 21001,tumor 22222,,
truer,4,raise 10001,deter 00121,rebut 11011,truer 22222,,
steam,4,raise 01011,knelt 00201,humph 00100,steam 22222,,
purer,4,raise 10001,deter 00021,growl 01000,purer 22222,,
trail,4,raise 11100,gland 01200,rebut 10001,trail 22222,,
plump,4,raise 00000,nobly 00010,champ 00021,plump 22222,,
merry,4,raise 10001,deter 02001,mucky 20002,merry 22222,,
flail,4,raise 01100,until 00021,humph 00000,flail 22222,,
papal,4,raise 01000,clout 01000,nymph 00010,papal 22222,,
wheat,4,raise 01001,dealt 01102,cigar 00020,wheat 22222,,
cower,4,raise 10001,deter 00022,vouch 02010,cower 22222,,
erect,4,raise 10001,deter 01111,bench 01020,erect 22222,,
penny,4,raise 00001,betel 02000,colon 00001,penny 22222,,
umbra,4,raise 11000,crowd 01000,alarm 10021,umbra 22222,,
scary,4,raise 11010,stamp 20200,flick 00010,scary 22222,,
gross,4,raise 10010,shout 10200,cigar 00101,gross 22222,,
greed,4,raise 10001,deter 11021,cigar 00101,greed 22222,,
tonic,4,raise 00100,pilot 01011,bench 00210,tonic 22222,,
parka,4,raise 11000,crowd 01000,alarm 10110,parka 22222,,
sniff,4,raise 00210,plunk 00010,cigar 01000,sniff 22222,,
livid,4,raise 00100,pilot 01100,civic 02220,livid 22222,,
trump,4,raise 10000,count 00201,humph 01110,trump 22222,,
avoid,4,raise 01100,until 00020,model 01100,avoid 22222,,
quote,4,raise 00002,blond 00200,cigar 00000,quote 22222,,
liken,4,raise 00101,lipid 22000,stink 00111,liken 22222,,
gloss,4,raise 00010,stony 10200,feign 00010,gloss 22222,,
gland,4,raise 01000,clout 02000,aback 00200,gland 22222,,
rumor,4,raise 10000,count 01100,major 10021,rumor 22222,,
opera,4,raise 11001,bleat 00210,humph 00010,opera 22222,,
thigh,4,raise 00200,blunt 00001,cigar 01100,thigh 22222,,
tonga,4,raise 01000,clout 00101,grade 10100,tonga 22222,,
flare,4,raise 11002,track 01200,feign 21000,flare 22222,,
bulky,4,raise 00000,nobly 00112,awake 00020,bulky 22222,,
etude,4,raise 00001,betel 01110,evade 20022,etude 22222,,
circa,4,raise 11100,gland 00100,cigar 12011,circa 22222,,
paddy,4,raise 02000,count 00000,plumb 20000,paddy 22222,,
inbox,4,raise 00100,pilot 01020,rebut 00200,inbox 22222,,
exert,4,raise 10001,deter 01111,bench 01000,exert 22222,,
gleam,4,raise 01001,dealt 01110,slung 02001,gleam 22222,,
belle,4,raise 00001,betel 21001,blush 21000,belle 22222,,
salvo,4,raise 02010,sloth 21100,evade 01100,salvo 22222,,
sappy,4,raise 02010,sloth 20000,pound 10000,sappy 22222,,
tract,4,raise 11000,crowd 12000,stink 01000,tract 22222,,
ovine,4,raise 00202,cloth 00100,evade 02002,ovine 22222,,
spiky,4,raise 00210,plunk 10001,sissy 21002,spiky 22222,,
frank,4,raise 11000,crowd 02000,print 02020,frank 22222,,
heave,4,raise 01001,dealt 01200,humph 20000,heave 22222,,
clank,4,raise 01000,clout 22000,karma 11000,clank 22222,,
lumen,4,raise 00001,betel 00021,humph 02200,lumen 22222,,
amber,4,raise 11001,bleat 10110,cigar 00012,amber 22222,,
carat,4,raise 11000,crowd 21000,humph 00000,carat 22222,,
dirty,4,raise 10100,grout 01001,humph 00000,dirty 22222,,
slyly,4,raise 00010,stony 20001,humph 00000,slyly 22222,,
affix,4,raise 01100,until 00020,model 00000,affix 22222,,
alloy,4,raise 01000,clout 01100,folly 01102,alloy 22222,,
sheep,4,raise 00011,spelt 21100,humph 10010,sheep 22222,,
kinky,4,raise 00100,pilot 02000,dunce 00200,kinky 22222,,
wooly,4,raise 00000,nobly 01022,awake 01000,wooly 22222,,
flung,4,raise 00000,nobly 10010,flick 22000,flung 22222,,
brunt,4,raise 10000,count 00222,cigar 00001,brunt 22222,,
grimy,4,raise 10200,crypt 02100,cigar 01101,grimy 22222,,
curvy,4,raise 10000,count 20100,naval 00100,curvy 22222,,
cagey,4,raise 02001,novel 00020,cigar 20210,cagey 22222,,
deuce,4,raise 00001,betel 01000,hound 00201,deuce 22222,,
milky,4,raise 00100,pilot 02200,awake 00020,milky 22222,,
bison,4,raise 00110,shout 10100,cigar 02000,bison 22222,,
graft,4,raise 11000,crowd 02000,print 02002,graft 22222,,
sandy,4,raise 02010,sloth 20000,pound 00011,sandy 22222,,
hedge,4,raise 00001,betel 01000,hound 20001,hedge 22222,,
swash,4,raise 01010,shalt 11200,humph 00002,swash 22222,,
coupe,4,raise 00002,blond 00100,cigar 20000,coupe 22222,,
endow,4,raise 00001,betel 01000,hound 01011,endow 22222,,
abhor,4,raise 11000,crowd 01100,motor 00022,abhor 22222,,
welch,4,raise 00001,betel 02001,month 00002,welch 22222,,
blade,4,raise 01002,blank 22200,model 00111,blade 22222,,
mirth,4,raise 10100,grout 01001,humph 00102,mirth 22222,,
cloud,4,raise 00000,nobly 01010,dutch 11010,cloud 22222,,
cabal,4,raise 01000,clout 21000,blush 11000,cabal 22222,,
leech,4,raise 00001,betel 01001,gulch 00122,leech 22222,,
tenth,4,raise 00001,betel 02100,pound 00010,tenth 22222,,
pecan,4,raise 01001,dealt 02100,bench 02110,pecan 22222,,
tango,4,raise 02000,count 01011,blush 00000,tango 22222,,
smith,4,raise 00210,plunk 00000,whelp 01000,smith 22222,,
drape,4,raise 11002,track 02200,pudgy 10100,drape 22222,,
spank,4,raise 01010,shalt 20200,mucky 00010,spank 22222,,
glaze,4,raise 01002,blank 02200,digit 00100,glaze 22222,,
kayak,4,raise 01000,clout 00000,gamma 01000,kayak 22222,,
testy,4,raise 00011,spelt 10101,batty 00122,testy 22222,,
tepee,4,raise 00001,betel 01120,dwarf 00000,tepee 22222,,
metro,4,raise 10001,deter 02201,model 21010,metro 22222,,
curry,4,raise 10000,count 20100,naval 00000,curry 22222,,
grand,4,raise 11000,crowd 02002,rebut 10000,grand 22222,,
banjo,4,raise 02000,count 01010,cigar 00010,banjo 22222,,
bezel,4,raise 00001,betel 22022,evade 10001,bezel 22222,,
chain,4,raise 01100,until 01020,humph 10000,chain 22222,,
nasal,4,raise 01010,shalt 10110,naval 22022,nasal 22222,,
gooey,4,raise 00001,betel 00020,woven 01020,gooey 22222,,
filer,4,raise 10101,diner 02022,vital 02001,filer 22222,,
brace,4,raise 11002,track 02220,cigar 10011,brace 22222,,
allay,4,raise 01000,clout 01000,nymph 01000,allay 22222,,
plead,4,raise 01001,dealt 11110,cigar 00020,plead 22222,,
flaky,4,raise 01000,clout 02000,aback 00201,flaky 22222,,
munch,4,raise 00000,nobly 10000,humph 02102,munch 22222,,
dully,4,raise 00000,nobly 00012,lipid 10001,dully 22222,,
eking,4,raise 00201,deter 01000,sissy 01000,eking 22222,,
thing,4,raise 00200,blunt 00021,lying 00222,thing 22222,,
hurry,4,raise 10000,count 00100,flesh 00001,hurry 22222,,
theft,4,raise 00001,betel 01100,humph 10000,theft 22222,,
lemon,4,raise 00001,betel 02001,month 11100,lemon 22222,,
mamma,4,raise 01000,clout 00000,gamma 02122,mamma 22222,,
newer,4,raise 10001,deter 02022,naval 20000,newer 22222,,
moose,4,raise 00022,gulch 00000,humph 00100,moose 22222,,
drown,4,raise 10000,count 01010,dwarf 21010,drown 22222,,
vegan,4,raise 01001,dealt 02100,bench 02100,vegan 22222,,
chess,4,raise 00011,spelt 10200,cigar 20000,chess 22222,,
guppy,4,raise 00000,nobly 00002,midge 00010,guppy 22222,,
union,4,raise 00200,blunt 00110,sissy 01000,union 22222,,
lever,4,raise 10001,deter 02022,naval 00201,lever 22222,,
lorry,4,raise 10000,count 02000,dowry 02012,lorry 22222,,
cabby,4,raise 02000,count 20000,rebut 00100,cabby 22222,,
exact,4,raise 01001,dealt 01202,naval 01000,exact 22222,,
truth,4,raise 10000,count 00201,humph 01002,truth 22222,,
cried,4,raise 10201,fetid 01012,cigar 21001,cried 22222,,
chime,4,raise 00202,cloth 20001,humph 10100,chime 22222,,
stunk,4,raise 00010,stony 22020,cigar 00000,stunk 22222,,
timid,4,raise 00100,pilot 01001,humph 00200,timid 22222,,
batch,4,raise 02000,count 10001,belch 20022,batch 22222,,
gauge,4,raise 02002,gulch 11000,cigar 00110,gauge 22222,,
rotor,4,raise 10000,count 01001,bloom 00120,rotor 22222,,
crack,4,raise 11000,crowd 12000,stink 00002,crack 22222,,
curve,4,raise 10002,thong 00000,humph 02000,curve 22222,,
latte,4,raise 02002,gulch 00100,moult 00011,latte 22222,,
witch,4,raise 00100,pilot 02001,width 22012,witch 22222,,
soapy,4,raise 01010,shalt 20200,mucky 00002,soapy 22222,,
broth,4,raise 10000,count 01001,bloom 20200,broth 22222,,
madly,4,raise 02000,count 00000,plumb 01010,madly 22222,,
dried,4,raise 10201,fetid 01011,dwarf 10010,dried 22222,,
scene,4,raise 00011,spelt 20100,delve 01002,scene 22222,,
known,4,raise 00000,nobly 11000,bench 00100,known 22222,,
magma,4,raise 01000,clout 00000,gamma 12122,magma 22222,,
woman,4,raise 01000,clout 00100,nymph 10200,woman 22222,,
thong,4,raise 00000,nobly 11000,bench 00101,thong 22222,,
punch,4,raise 00000,nobly 10000,humph 02012,punch 22222,,
pasty,4,raise 02010,sloth 10020,humph 00010,pasty 22222,,
knead,4,raise 01001,dealt 11100,humph 00000,knead 22222,,
whirl,4,raise 10200,crypt 01000,rebut 10000,whirl 22222,,
clang,4,raise 01000,clout 22000,karma 01000,clang 22222,,
anger,4,raise 11001,bleat 00110,marry 01100,anger 22222,,
drive,4,raise 10202,thump 00000,bench 01000,drive 22222,,
goofy,4,raise 00000,nobly 01002,wedge 00010,goofy 22222,,
stuff,4,raise 00010,stony 22000,focal 10000,stuff 22222,,
bleep,4,raise 00001,betel 21021,humph 00010,bleep 22222,,
mecca,4,raise 01001,dealt 02100,bench 02010,mecca 22222,,
folio,4,raise 00100,pilot 01210,cigar 01000,folio 22222,,
setup,4,raise 00011,spelt 21101,rebut 02021,setup 22222,,
quash,4,raise 01020,chant 01200,rebut 00010,quash 22222,,
fauna,4,raise 01000,clout 00010,cigar 00010,fauna 22222,,
gummy,4,raise 00000,nobly 00002,midge 10010,gummy 22222,,
happy,4,raise 02000,count 00000,plumb 10000,happy 22222,,
newly,4,raise 00001,betel 02001,month 00100,newly 22222,,
fussy,4,raise 00010,stony 10002,mushy 02102,fussy 22222,,
guava,4,raise 01000,clout 00010,cigar 00110,guava 22222,,
fudge,4,raise 00002,blond 00001,focal 20000,fudge 22222,,
femur,4,raise 10001,deter 02002,blush 00100,femur 22222,,
alibi,4,raise 01100,until 00011,clock 02000,alibi 22222,,
petty,4,raise 00001,betel 02100,pound 20000,petty 22222,,
fleck,4,raise 00001,betel 01001,gulch 00120,fleck 22222,,
felon,4,raise 00001,betel 02001,month 01100,felon 22222,,
ficus,4,raise 00110,shout 10020,cigar 12000,ficus 22222,,
decry,4,raise 10001,deter 22001,cigar 10001,decry 22222,,
junta,4,raise 01000,clout 00011,sissy 00000,junta 22222,,
daunt,4,raise 02000,count 00222,dough 20200,daunt 22222,,
scree,4,raise 10011,sheep 20120,evade 10002,scree 22222,,
await,4,raise 01100,until 00120,dwarf 02100,await 22222,,
whose,4,raise 00022,gulch 00001,rebut 01000,whose 22222,,
turbo,4,raise 10000,count 01101,totem 21000,turbo 22222,,
stoop,4,raise 00010,stony 22100,model 01000,stoop 22222,,
mangy,4,raise 02000,count 00010,moldy 20002,mangy 22222,,
eying,4,raise 00201,deter 01000,sissy 01001,eying 22222,,
crone,4,raise 10002,thong 00220,pride 02002,crone 22222,,
mossy,4,raise 00010,stony 10102,rebut 00000,mossy 22222,,
hence,4,raise 00001,betel 01000,hound 20010,hence 22222,,
pinch,4,raise 00100,pilot 22000,stink 00110,pinch 22222,,
teddy,4,raise 00001,betel 02100,pound 00001,teddy 22222,,
sully,4,raise 00010,stony 20002,awake 00000,sully 22222,,
attic,4,raise 01100,until 00120,dwarf 00100,attic 22222,,
going,4,raise 00200,blunt 00020,dowry 02000,going 22222,,
leach,4,raise 01001,dealt 02210,focal 00111,leach 22222,,
mouth,4,raise 00000,nobly 02000,trace 10000,mouth 22222,,
hound,4,raise 00000,nobly 12000,thump 01200,hound 22222,,
clump,4,raise 00000,nobly 00010,champ 20022,clump 22222,,
tonal,4,raise 01000,clout 01101,naval 10022,tonal 22222,,
peril,4,raise 10101,diner 01011,rebut 12000,peril 22222,,
piece,4,raise 00101,lipid 02100,bench 01020,piece 22222,,
blame,4,raise 01002,blank 22200,model 10011,blame 22222,,
undid,4,raise 00100,pilot 01000,ionic 00120,undid 22222,,
basal,4,raise 01010,shalt 10110,naval 02022,basal 22222,,
shine,4,raise 00212,plunk 00020,humph 10000,shine 22222,,
gecko,4,raise 00001,betel 02000,colon 11000,gecko 22222,,
steer,4,raise 10011,sheep 20220,rebut 11001,steer 22222,,
loamy,4,raise 01000,clout 01100,folly 02102,loamy 22222,,
scamp,4,raise 01010,shalt 20200,mucky 10100,scamp 22222,,
manly,4,raise 02000,count 00010,moldy 20102,manly 22222,,
hello,4,raise 00001,betel 02001,month 01001,hello 22222,,
organ,4,raise 11000,crowd 02100,cigar 00221,organ 22222,,
knock,4,raise 00000,nobly 11000,bench 00120,knock 22222,,
extra,4,raise 11001,bleat 00111,dwarf 00120,extra 22222,,
condo,4,raise 00000,nobly 11000,bench 00210,condo 22222,,
willy,4,raise 00100,pilot 02100,howdy 00102,willy 22222,,
polka,4,raise 01000,clout 01100,folly 02200,polka 22222,,
mercy,4,raise 10001,deter 02001,mucky 20102,mercy 22222,,
twixt,4,raise 00200,blunt 00001,cigar 01000,twixt 22222,,
peace,4,raise 01001,dealt 01200,humph 00010,peace 22222,,
login,4,raise 00100,pilot 01110,cigar 01200,login 22222,,
eject,4,raise 00001,betel 01110,evade 10000,eject 22222,,
roger,4,raise 10001,deter 00021,growl 11100,roger 22222,,
aorta,4,raise 11000,crowd 01100,motor 02101,aorta 22222,,
judge,4,raise 00002,blond 00001,focal 00000,judge 22222,,
rower,4,raise 10001,deter 00021,growl 01110,rower 22222,,
shave,4,raise 01012,stalk 20200,dumpy 00000,shave 22222,,
cigar,3,raise 11100,gland 10100,cigar 22222,,,
rebut,3,raise 20001,bevel 12000,rebut 22222,,,
sissy,3,raise 00110,shout 10000,sissy 22222,,,
awake,3,raise 01002,blank 00101,awake 22222,,,
blush,3,raise 00020,plumb 02201,blush 22222,,,
focal,3,raise 01000,clout 11100,focal 22222,,,
evade,3,raise 01001,dealt 11200,evade 22222,,,
serve,3,raise 10011,sheep 20110,serve 22222,,,
dwarf,3,raise 11000,crowd 01011,dwarf 22222,,,
stink,3,raise 00210,plunk 00022,stink 22222,,,
death,3,raise 01001,dealt 22201,death 22222,,,
fresh,3,raise 10021,tweed 00200,fresh 22222,,,
colon,3,raise 00000,nobly 11010,colon 22222,,,
abase,3,raise 01022,humph 00000,abase 22222,,,
marry,3,raise 12000,morph 20100,marry 22222,,,
batty,3,raise 02000,count 00001,batty 22222,,,
croak,3,raise 11000,crowd 22200,croak 22222,,,
sower,3,raise 10011,sheep 20020,sower 22222,,,
repay,3,raise 21001,inlay 00022,repay 22222,,,
crate,3,raise 11002,track 12210,crate 22222,,,
spike,3,raise 00212,plunk 10001,spike 22222,,,
maxim,3,raise 02100,month 10000,maxim 22222,,,
unmet,3,raise 00001,betel 00120,unmet 22222,,,
print,3,raise 10200,crypt 02012,print 22222,,,
drain,3,raise 11100,gland 00211,drain 22222,,,
panel,3,raise 02001,novel 10022,panel 22222,,,
swirl,3,raise 10210,thumb 00000,swirl 22222,,,
argue,3,raise 11002,track 02100,argue 22222,,,
delta,3,raise 01001,dealt 22111,delta 22222,,,
front,3,raise 10000,count 01022,front 22222,,,
parry,3,raise 12000,morph 00110,parry 22222,,,
biome,3,raise 00102,botch 21000,biome 22222,,,
start,3,raise 11010,stamp 21200,start 22222,,,
loopy,3,raise 00000,nobly 01012,loopy 22222,,,
round,3,raise 20000,outdo 11010,round 22222,,,
audit,3,raise 01100,until 10120,audit 22222,,,
lying,3,raise 00200,blunt 01020,lying 22222,,,
gamma,3,raise 01000,clout 00000,gamma 22222,,,
islet,3,raise 00111,greet 00022,islet 22222,,,
corny,3,raise 10000,count 22020,corny 22222,,,
basic,3,raise 02110,nasal 02200,basic 22222,,,
salad,3,raise 01010,shalt 20110,salad 22222,,,
spicy,3,raise 00210,plunk 10000,spicy 22222,,,
spray,3,raise 11010,stamp 20101,spray 22222,,,
essay,3,raise 01011,knelt 00100,essay 22222,,,
alone,3,raise 01002,blank 02120,alone 22222,,,
dowry,3,raise 10000,count 02000,dowry 22222,,,
steed,3,raise 00011,spelt 20101,steed 22222,,,
erode,3,raise 10001,deter 11011,erode 22222,,,
briar,3,raise 11200,bleed 20000,briar 22222,,,
great,3,raise 11001,bleat 00222,great 22222,,,
blurt,3,raise 10000,count 00202,blurt 22222,,,
coast,3,raise 01020,chant 20202,coast 22222,,,
groin,3,raise 10100,grout 22200,groin 22222,,,
rogue,3,raise 20002,rebut 21020,rogue 22222,,,
smart,3,raise 11010,stamp 21210,smart 22222,,,
radio,3,raise 22100,pound 01001,radio 22222,,,
rouge,3,raise 20002,rebut 21010,rouge 22222,,,
wrote,3,raise 10002,thong 10200,wrote 22222,,,
store,3,raise 10012,notch 01100,store 22222,,,
solve,3,raise 00012,cloth 01100,solve 22222,,,
usher,3,raise 10011,sheep 11020,usher 22222,,,
triad,3,raise 11200,bleed 00002,triad 22222,,,
viral,3,raise 11100,gland 01100,viral 22222,,,
vital,3,raise 01100,until 00212,vital 22222,,,
trace,3,raise 11002,track 22220,trace 22222,,,
tapir,3,raise 12100,rebut 10001,tapir 22222,,,
rebus,3,raise 20011,rebut 22220,rebus 22222,,,
boost,3,raise 00020,plumb 00001,boost 22222,,,
truss,3,raise 10010,shout 10011,truss 22222,,,
siege,3,raise 00111,greet 10100,siege 22222,,,
tangy,3,raise 02000,count 00011,tangy 22222,,,
panic,3,raise 02100,month 00200,panic 22222,,,
shire,3,raise 10212,humph 10000,shire 22222,,,
robot,3,raise 20000,outdo 10101,robot 22222,,,
prick,3,raise 10200,crypt 12010,prick 22222,,,
crimp,3,raise 10200,crypt 22010,crimp 22222,,,
light,3,raise 00100,pilot 02102,light 22222,,,
skill,3,raise 00210,plunk 01001,skill 22222,,,
elder,3,raise 10001,deter 11022,elder 22222,,,
pause,3,raise 02022,humph 01010,pause 22222,,,
robin,3,raise 20100,cigar 01001,robin 22222,,,
caulk,3,raise 02000,count 20200,caulk 22222,,,
dodge,3,raise 00002,blond 00101,dodge 22222,,,
tacit,3,raise 02100,month 00010,tacit 22222,,,
thorn,3,raise 10000,count 01011,thorn 22222,,,
bloke,3,raise 00002,blond 22200,bloke 22222,,,
chant,3,raise 01000,clout 20002,chant 22222,,,
rupee,3,raise 20001,bevel 01020,rupee 22222,,,
mourn,3,raise 10000,count 02210,mourn 22222,,,
lapse,3,raise 02022,humph 00010,lapse 22222,,,
smelt,3,raise 00011,spelt 20222,smelt 22222,,,
tease,3,raise 01021,lefty 01010,tease 22222,,,
movie,3,raise 00102,botch 02000,movie 22222,,,
lynch,3,raise 00000,nobly 10011,lynch 22222,,,
saute,3,raise 02012,butch 01100,saute 22222,,,
renew,3,raise 20001,bevel 02020,renew 22222,,,
their,3,raise 10101,diner 01012,their 22222,,,
purge,3,raise 10002,thong 00001,purge 22222,,,
chest,3,raise 00021,ought 00012,chest 22222,,,
nymph,3,raise 00000,nobly 20001,nymph 22222,,,
harry,3,raise 12000,morph 00101,harry 22222,,,
snout,3,raise 00010,stony 21210,snout 22222,,,
fibre,3,raise 10102,cigar 02001,fibre 22222,,,
comma,3,raise 01000,clout 20100,comma 22222,,,
scare,3,raise 11012,chant 10200,scare 22222,,,
royal,3,raise 21000,model 02002,royal 22222,,,
slave,3,raise 01012,stalk 20210,slave 22222,,,
flair,3,raise 11100,gland 02200,flair 22222,,,
plant,3,raise 01000,clout 02002,plant 22222,,,
olive,3,raise 00202,cloth 02100,olive 22222,,,
inert,3,raise 10101,diner 01111,inert 22222,,,
askew,3,raise 01011,knelt 10100,askew 22222,,,
heist,3,raise 00221,rebut 02002,heist 22222,,,
shown,3,raise 00010,stony 20210,shown 22222,,,
hasty,3,raise 02010,sloth 10021,hasty 22222,,,
trash,3,raise 11020,hatch 01102,trash 22222,,,
hairy,3,raise 12200,unfed 00000,hairy 22222,,,
midst,3,raise 00120,batty 00100,midst 22222,,,
farce,3,raise 12002,focal 20110,farce 22222,,,
tipsy,3,raise 00120,batty 00102,tipsy 22222,,,
scour,3,raise 10010,shout 20220,scour 22222,,,
scrap,3,raise 11010,stamp 20102,scrap 22222,,,
hinge,3,raise 00102,botch 00001,hinge 22222,,,
album,3,raise 01000,clout 02020,album 22222,,,
asset,3,raise 01011,knelt 00102,asset 22222,,,
bayou,3,raise 02000,count 01100,bayou 22222,,,
atoll,3,raise 01000,clout 01201,atoll 22222,,,
phase,3,raise 01022,humph 10010,phase 22222,,,
girth,3,raise 10100,grout 21001,girth 22222,,,
payer,3,raise 12001,glyph 00210,payer 22222,,,
goose,3,raise 00022,gulch 20000,goose 22222,,,
atone,3,raise 01002,blank 00120,atone 22222,,,
primo,3,raise 10200,crypt 02010,primo 22222,,,
loser,3,raise 10011,sheep 10020,loser 22222,,,
input,3,raise 00100,pilot 11002,input 22222,,,
smite,3,raise 00212,plunk 00000,smite 22222,,,
pinto,3,raise 00100,pilot 22011,pinto 22222,,,
gaily,3,raise 02200,draft 00100,gaily 22222,,,
voice,3,raise 00202,cloth 10100,voice 22222,,,
stalk,3,raise 01010,shalt 20221,stalk 22222,,,
berth,3,raise 10001,deter 02101,berth 22222,,,
roomy,3,raise 20000,outdo 10001,roomy 22222,,,
wacky,3,raise 02000,count 10000,wacky 22222,,,
tryst,3,raise 10020,crust 02021,tryst 22222,,,
upset,3,raise 00011,spelt 12102,upset 22222,,,
coyly,3,raise 00000,nobly 02021,coyly 22222,,,
youth,3,raise 00000,nobly 02001,youth 22222,,,
rhyme,3,raise 20002,rebut 21000,rhyme 22222,,,
smear,3,raise 11011,humph 00100,smear 22222,,,
twice,3,raise 00202,cloth 10010,twice 22222,,,
unlit,3,raise 00100,pilot 01202,unlit 22222,,,
woven,3,raise 00001,betel 00020,woven 22222,,,
octal,3,raise 01000,clout 11101,octal 22222,,,
widow,3,raise 00100,pilot 02020,widow 22222,,,
gauze,3,raise 02002,gulch 21000,gauze 22222,,,
chief,3,raise 00201,deter 00020,chief 22222,,,
taunt,3,raise 02000,count 00221,taunt 22222,,,
tibia,3,raise 01100,until 00110,tibia 22222,,,
booze,3,raise 00002,blond 20100,booze 22222,,,
stick,3,raise 00210,plunk 00002,stick 22222,,,
alike,3,raise 01202,knoll 10010,alike 22222,,,
grate,3,raise 11002,track 12200,grate 22222,,,
soggy,3,raise 00010,stony 20102,soggy 22222,,,
usurp,3,raise 10010,shout 10010,usurp 22222,,,
leave,3,raise 01001,dealt 01210,leave 22222,,,
twine,3,raise 00202,cloth 00010,twine 22222,,,
marsh,3,raise 12020,humph 00102,marsh 22222,,,
stein,3,raise 00111,greet 00201,stein 22222,,,
exist,3,raise 00221,rebut 01002,exist 22222,,,
spiel,3,raise 00211,pride 10201,spiel 22222,,,
carry,3,raise 12000,morph 00100,carry 22222,,,
sneak,3,raise 01011,knelt 12200,sneak 22222,,,
inept,3,raise 00101,lipid 01100,inept 22222,,,
aloud,3,raise 01000,clout 02220,aloud 22222,,,
stale,3,raise 01012,stalk 22220,stale 22222,,,
vomit,3,raise 00100,pilot 01012,vomit 22222,,,
spell,3,raise 00011,spelt 22210,spell 22222,,,
louse,3,raise 00022,gulch 01100,louse 22222,,,
fleet,3,raise 00001,betel 01121,fleet 22222,,,
inane,3,raise 01102,cigar 01010,inane 22222,,,
valve,3,raise 02002,gulch 00200,valve 22222,,,
aging,3,raise 01200,apron 20001,aging 22222,,,
valet,3,raise 02001,novel 00121,valet 22222,,,
avert,3,raise 11001,bleat 00212,avert 22222,,,
rifle,3,raise 20102,cigar 02001,rifle 22222,,,
incur,3,raise 10100,grout 01020,incur 22222,,,
wrest,3,raise 10021,tweed 11200,wrest 22222,,,
study,3,raise 00010,stony 22002,study 22222,,,
safer,3,raise 12011,focal 10010,safer 22222,,,
rivet,3,raise 20101,unmet 00022,rivet 22222,,,
guile,3,raise 00202,cloth 01000,guile 22222,,,
equip,3,raise 00101,lipid 00120,equip 22222,,,
canoe,3,raise 02002,gulch 00010,canoe 22222,,,
chaos,3,raise 01010,shalt 12200,chaos 22222,,,
melee,3,raise 00001,betel 01021,melee 22222,,,
lefty,3,raise 00001,betel 02101,lefty 22222,,,
risen,3,raise 20111,cigar 02001,risen 22222,,,
carve,3,raise 12002,focal 00110,carve 22222,,,
loose,3,raise 00022,gulch 00100,loose 22222,,,
final,3,raise 01100,until 01012,final 22222,,,
slick,3,raise 00210,plunk 02002,slick 22222,,,
wharf,3,raise 11000,crowd 01010,wharf 22222,,,
singe,3,raise 00112,cigar 02100,singe 22222,,,
fairy,3,raise 12200,unfed 00100,fairy 22222,,,
chose,3,raise 00022,gulch 00011,chose 22222,,,
sleep,3,raise 00011,spelt 21110,sleep 22222,,,
ardor,3,raise 11000,crowd 01101,ardor 22222,,,
ditto,3,raise 00100,pilot 02011,ditto 22222,,,
diode,3,raise 00102,botch 01000,diode 22222,,,
angle,3,raise 01002,blank 01110,angle 22222,,,
chase,3,raise 01022,humph 10000,chase 22222,,,
reply,3,raise 20001,bevel 02001,reply 22222,,,
spoil,3,raise 00110,shout 20200,spoil 22222,,,
heart,3,raise 11001,bleat 00112,heart 22222,,,
arson,3,raise 11010,stamp 10100,arson 22222,,,
onion,3,raise 00200,blunt 00010,onion 22222,,,
sleet,3,raise 00011,spelt 20112,sleet 22222,,,
palsy,3,raise 02020,naval 02001,palsy 22222,,,
bowel,3,raise 00001,betel 20022,bowel 22222,,,
smile,3,raise 00212,plunk 01000,smile 22222,,,
lance,3,raise 02002,gulch 00120,lance 22222,,,
eagle,3,raise 02001,novel 00011,eagle 22222,,,
siren,3,raise 10111,sower 20021,siren 22222,,,
built,3,raise 00200,blunt 21102,built 22222,,,
embed,3,raise 00001,betel 11020,embed 22222,,,
award,3,raise 11000,crowd 01012,award 22222,,,
patio,3,raise 02100,month 01010,patio 22222,,,
laden,3,raise 02001,novel 10021,laden 22222,,,
elite,3,raise 00201,deter 01110,elite 22222,,,
edify,3,raise 00201,deter 11000,edify 22222,,,
reset,3,raise 20011,rebut 21002,reset 22222,,,
visit,3,raise 00110,shout 10002,visit 22222,,,
gusto,3,raise 00010,stony 11100,gusto 22222,,,
purse,3,raise 10022,epoch 11000,purse 22222,,,
vapor,3,raise 12000,morph 01110,vapor 22222,,,
sunny,3,raise 00010,stony 20012,sunny 22222,,,
sorry,3,raise 10010,shout 20100,sorry 22222,,,
acorn,3,raise 11000,crowd 11200,acorn 22222,,,
aping,3,raise 01200,apron 22001,aping 22222,,,
exile,3,raise 00201,deter 01010,exile 22222,,,
ghost,3,raise 00020,plumb 00000,ghost 22222,,,
snare,3,raise 11012,chant 00210,snare 22222,,,
nurse,3,raise 10022,epoch 10000,nurse 22222,,,
