LONGE,3,TARES 00010,LEONE 20112,LONGE 22222,,,,,,,,,,
LONGS,3,TARES 00002,LOUND 22010,LONGS 22222,,,,,,,,,,
LOOED,3,TARES 00020,LOUND 21002,LOOED 22222,,,,,,,,,,
LOOEY,3,TARES 00020,LOUND 21000,LOOEY 22222,,,,,,,,,,
LOORD,3,TARES 00100,DROIL 11101,LOORD 22222,,,,,,,,,,
LORIC,3,TARES 00200,COLIN 12120,LORIC 22222,,,,,,,,,,
LOSES,3,TARES 00021,SOILS 12012,LOSES 22222,,,,,,,,,,
LOSSY,3,TARES 00001,SOILS 12011,LOSSY 22222,,,,,,,,,,
LOTES,3,TARES 10022,CIBOL 00011,LOTES 22222,,,,,,,,,,
LOTSA,3,TARES 11001,SPALT 10111,LOTSA 22222,,,,,,,,,,
LOTTE,3,TARES 10010,LEONE 20102,LOTTE 22222,,,,,,,,,,
LOUED,3,TARES 00020,LOUND 22202,LOUED 22222,,,,,,,,,,
LOUNS,3,TARES 00002,LOUND 22220,LOUNS 22222,,,,,,,,,,
LOUSY,3,TARES 00001,SOILS 12010,LOUSY 22222,,,,,,,,,,
LOVEY,3,TARES 00020,LOUND 22000,LOVEY 22222,,,,,,,,,,
LOWNE,3,TARES 00010,LEONE 20122,LOWNE 22222,,,,,,,,,,
LOZEN,3,TARES 00020,LOUND 22010,LOZEN 22222,,,,,,,,,,
LUDES,3,TARES 00022,DOLCI 10100,LUDES 22222,,,,,,,,,,
LUDOS,3,TARES 00002,LOUND 21101,LUDOS 22222,,,,,,,,,,
LUMEN,3,TARES 00020,LOUND 20110,LUMEN 22222,,,,,,,,,,
LUNAR,3,TARES 01100,LIANA 20110,LUNAR 22222,,,,,,,,,,
LUNET,3,TARES 10020,LOUND 20110,LUNET 22222,,,,,,,,,,
LUNGE,3,TARES 00010,LEONE 20012,LUNGE 22222,,,,,,,,,,
LUNTS,3,TARES 10002,COLIN 00101,LUNTS 22222,,,,,,,,,,
LURCH,3,TARES 00200,COLIN 10100,LURCH 22222,,,,,,,,,,
LURID,3,TARES 00200,COLIN 00120,LURID 22222,,,,,,,,,,
LUTEA,3,TARES 11020,CLUNG 01100,LUTEA 22222,,,,,,,,,,
LUTED,3,TARES 10020,LOUND 20102,LUTED 22222,,,,,,,,,,
LYARD,3,TARES 01100,LIANA 20200,LYARD 22222,,,,,,,,,,
LYRIC,3,TARES 00200,COLIN 10120,LYRIC 22222,,,,,,,,,,
LYSES,3,TARES 00021,SOILS 10012,LYSES 22222,,,,,,,,,,
LYSSA,3,TARES 01001,SCALA 10012,LYSSA 22222,,,,,,,,,,
MACHO,3,TARES 02000,MINCY 20010,MACHO 22222,,,,,,,,,,
MACLE,3,TARES 02010,CHILD 10020,MACLE 22222,,,,,,,,,,
MACON,3,TARES 02000,MINCY 20110,MACON 22222,,,,,,,,,,
MAHOE,3,TARES 02010,CHILD 01000,MAHOE 22222,,,,,,,,,,
MAILE,3,TARES 02010,CHILD 00220,MAILE 22222,,,,,,,,,,
MALAS,3,TARES 01002,ALMAH 11120,MALAS 22222,,,,,,,,,,
MALES,3,TARES 02022,LYMPH 10100,MALES 22222,,,,,,,,,,
MANDI,3,TARES 02000,MINCY 21200,MANDI 22222,,,,,,,,,,
MANIC,3,TARES 02000,MINCY 21210,MANIC 22222,,,,,,,,,,
MANOR,3,TARES 02100,RINDY 10200,MANOR 22222,,,,,,,,,,
MARAS,3,TARES 01202,KOMBU 00100,MARAS 22222,,,,,,,,,,
MARCH,3,TARES 02200,COMBI 10100,MARCH 22222,,,,,,,,,,
MARON,3,TARES 02200,COMBI 01100,MARON 22222,,,,,,,,,,
MARTS,3,TARES 12202,CHAMP 00110,MARTS 22222,,,,,,,,,,
MATAI,3,TARES 11000,LIANA 01101,MATAI 22222,,,,,,,,,,
MATER,3,TARES 12120,DOMAL 00110,MATER 22222,,,,,,,,,,
MAUND,3,TARES 02000,MINCY 20100,MAUND 22222,,,,,,,,,,
MAVIN,3,TARES 02000,MINCY 21100,MAVIN 22222,,,,,,,,,,
MAYST,3,TARES 12001,SONSY 00021,MAYST 22222,,,,,,,,,,
MEALS,3,TARES 01012,LEMAN 12110,MEALS 22222,,,,,,,,,,
MEANS,3,TARES 01012,LEMAN 02111,MEANS 22222,,,,,,,,,,
MEANT,3,TARES 11010,LEANT 02222,MEANT 22222,,,,,,,,,,
MELAS,3,TARES 01012,LEMAN 12120,MELAS 22222,,,,,,,,,,
MERDE,3,TARES 00210,DEICE 12002,MERDE 22222,,,,,,,,,,
MERES,3,TARES 00212,KEMBO 01100,MERES 22222,,,,,,,,,,
MERKS,3,TARES 00212,KEMBO 12100,MERKS 22222,,,,,,,,,,
MERSE,3,TARES 00211,SEMIE 12102,MERSE 22222,,,,,,,,,,
MESAL,3,TARES 01011,SPALE 10111,MESAL 22222,,,,,,,,,,
MESNE,3,TARES 00011,SEINE 12022,MESNE 22222,,,,,,,,,,
MIHAS,3,TARES 01002,ALMAH 00121,MIHAS 22222,,,,,,,,,,
MIRED,3,TARES 00220,MUCID 20012,MIRED 22222,,,,,,,,,,
MIREX,3,TARES 00220,MUCID 20010,MIREX 22222,,,,,,,,,,
MIRIN,3,TARES 00200,COLIN 00012,MIRIN 22222,,,,,,,,,,
MISDO,3,TARES 00001,SOILS 11100,MISDO 22222,,,,,,,,,,
MITER,3,TARES 10120,NOTUM 00201,MITER 22222,,,,,,,,,,
MOLAS,3,TARES 01002,ALMAH 01120,MOLAS 22222,,,,,,,,,,
MORAS,3,TARES 01202,KOMBU 02100,MORAS 22222,,,,,,,,,,
MOREL,3,TARES 00220,MUCID 20000,MOREL 22222,,,,,,,,,,
MORIA,3,TARES 01200,ABOMA 00112,MORIA 22222,,,,,,,,,,
MORSE,3,TARES 00211,SEMIE 10102,MORSE 22222,,,,,,,,,,
MOTIS,3,TARES 10002,COLIN 02020,MOTIS 22222,,,,,,,,,,
MPRET,3,TARES 10220,ABACA 00000,MPRET 22222,,,,,,,,,,
MUCIN,3,TARES 00000,COLIN 10022,MUCIN 22222,,,,,,,,,,
MUDIR,3,TARES 00100,DROIL 11020,MUDIR 22222,,,,,,,,,,
MUDRA,3,TARES 01100,LIANA 00002,MUDRA 22222,,,,,,,,,,
MULCT,3,TARES 10000,COUNT 10102,MULCT 22222,,,,,,,,,,
MUONS,3,TARES 00002,LOUND 01120,MUONS 22222,,,,,,,,,,
MURED,3,TARES 00220,MUCID 22002,MURED 22222,,,,,,,,,,
MUREX,3,TARES 00220,MUCID 22000,MUREX 22222,,,,,,,,,,
MURID,3,TARES 00200,COLIN 00020,MURID 22222,,,,,,,,,,
MURTI,3,TARES 10200,BODHI 00002,MURTI 22222,,,,,,,,,,
MUSAR,3,TARES 01101,SCAMP 10110,MUSAR 22222,,,,,,,,,,
MUSCA,3,TARES 01001,SCALA 11002,MUSCA 22222,,,,,,,,,,
MUSET,3,TARES 10021,SUINT 12002,MUSET 22222,,,,,,,,,,
MUSTH,3,TARES 10001,SHOUT 11011,MUSTH 22222,,,,,,,,,,
MUTED,3,TARES 10020,LOUND 00102,MUTED 22222,,,,,,,,,,
MUTER,3,TARES 10120,NOTUM 00211,MUTER 22222,,,,,,,,,,
NAAMS,3,TARES 01002,ALMAH 10110,NAAMS 22222,,,,,,,,,,
NADIR,3,TARES 02100,RINDY 11110,NADIR 22222,,,,,,,,,,
NAGOR,3,TARES 02100,RINDY 10100,NAGOR 22222,,,,,,,,,,
NAIFS,3,TARES 02002,CLINK 00210,NAIFS 22222,,,,,,,,,,
NAIKS,3,TARES 02002,CLINK 00211,NAIKS 22222,,,,,,,,,,
NAILS,3,TARES 02002,CLINK 01210,NAILS 22222,,,,,,,,,,
NAIRA,3,TARES 01100,LIANA 01112,NAIRA 22222,,,,,,,,,,
NALED,3,TARES 02020,LOWND 10012,NALED 22222,,,,,,,,,,
NANCY,3,TARES 02000,MINCY 00122,NANCY 22222,,,,,,,,,,
NARDS,3,TARES 02202,BLIND 00011,NARDS 22222,,,,,,,,,,
NARES,3,TARES 02222,BANDH 02100,NARES 22222,,,,,,,,,,
NARIS,3,TARES 02202,BLIND 00110,NARIS 22222,,,,,,,,,,
NASTY,3,TARES 12001,SONSY 10102,NASTY 22222,,,,,,,,,,
NATAL,3,TARES 11000,LIANA 10111,NATAL 22222,,,,,,,,,,
NATCH,3,TARES 12000,NITTY 20200,NATCH 22222,,,,,,,,,,
NATES,3,TARES 12022,CHYND 00010,NATES 22222,,,,,,,,,,
NATTY,3,TARES 12000,NITTY 20222,NATTY 22222,,,,,,,,,,
NAUCH,3,TARES 02000,MINCY 00120,NAUCH 22222,,,,,,,,,,
NEALS,3,TARES 01012,LEMAN 12011,NEALS 22222,,,,,,,,,,
NEARS,3,TARES 01112,GNARL 01220,NEARS 22222,,,,,,,,,,
NEATH,3,TARES 11010,LEANT 02211,NEATH 22222,,,,,,,,,,
NEATS,3,TARES 11012,BEGAN 02011,NEATS 22222,,,,,,,,,,
NEEDS,3,TARES 00012,NEELD 22201,NEEDS 22222,,,,,,,,,,
NEELE,3,TARES 00010,LEONE 11012,NEELE 22222,,,,,,,,,,
NEIST,3,TARES 10011,SEINE 12210,NEIST 22222,,,,,,,,,,
NELIS,3,TARES 00012,NEELD 22010,NELIS 22222,,,,,,,,,,
NEMAS,3,TARES 01012,LEMAN 02221,NEMAS 22222,,,,,,,,,,
NERTS,3,TARES 10212,CANTO 00120,NERTS 22222,,,,,,,,,,
NERTZ,3,TARES 10210,HENCE 02100,NERTZ 22222,,,,,,,,,,
NETTS,3,TARES 10012,LENTI 02110,NETTS 22222,,,,,,,,,,
NEVES,3,TARES 00012,NEELD 21000,NEVES 22222,,,,,,,,,,
NICOL,3,TARES 00000,COLIN 11111,NICOL 22222,,,,,,,,,,
NIDOR,3,TARES 00100,DROIL 11110,NIDOR 22222,,,,,,,,,,
NIEFS,3,TARES 00012,NEELD 20200,NIEFS 22222,,,,,,,,,,
NILLS,3,TARES 00002,LOUND 10010,NILLS 22222,,,,,,,,,,
NIRLS,3,TARES 00202,BOINK 00110,NIRLS 22222,,,,,,,,,,
NIRLY,3,TARES 00200,COLIN 00111,NIRLY 22222,,,,,,,,,,
NISSE,3,TARES 00011,SEINE 10112,NISSE 22222,,,,,,,,,,
NITER,3,TARES 10120,NOTUM 20200,NITER 22222,,,,,,,,,,
NODUS,3,TARES 00002,LOUND 02111,NODUS 22222,,,,,,,,,,
NOELS,3,TARES 00012,NEELD 20220,NOELS 22222,,,,,,,,,,
NOILY,3,TARES 00000,COLIN 02111,NOILY 22222,,,,,,,,,,
NOINT,3,TARES 10000,COUNT 02012,NOINT 22222,,,,,,,,,,
NOIRS,3,TARES 00102,POIND 02210,NOIRS 22222,,,,,,,,,,
NOISE,3,TARES 00011,SEINE 10212,NOISE 22222,,,,,,,,,,
NOLOS,3,TARES 00002,LOUND 11010,NOLOS 22222,,,,,,,,,,
NORIS,3,TARES 00202,BOINK 02110,NORIS 22222,,,,,,,,,,
NORKS,3,TARES 00202,BOINK 02011,NORKS 22222,,,,,,,,,,
NORMS,3,TARES 00202,BOINK 02010,NORMS 22222,,,,,,,,,,
NOTAL,3,TARES 11000,LIANA 10110,NOTAL 22222,,,,,,,,,,
NOTCH,3,TARES 10000,COUNT 12011,NOTCH 22222,,,,,,,,,,
NOTED,3,TARES 10020,LOUND 02012,NOTED 22222,,,,,,,,,,
NOTER,3,TARES 10120,NOTUM 22200,NOTER 22222,,,,,,,,,,
NOULS,3,TARES 00002,LOUND 12210,NOULS 22222,,,,,,,,,,
NOVEL,3,TARES 00020,LOUND 12010,NOVEL 22222,,,,,,,,,,
NULLA,3,TARES 01000,LIANA 10012,NULLA 22222,,,,,,,,,,
NULLS,3,TARES 00002,LOUND 10110,NULLS 22222,,,,,,,,,,
NURDY,3,TARES 00200,COLIN 00001,NURDY 22222,,,,,,,,,,
NYALA,3,TARES 01000,LIANA 10212,NYALA 22222,,,,,,,,,,
NYLON,3,TARES 00000,COLIN 01201,NYLON 22222,,,,,,,,,,
OAKED,3,TARES 02020,LOWND 01002,OAKED 22222,,,,,,,,,,
OAKEN,3,TARES 02020,LOWND 01010,OAKEN 22222,,,,,,,,,,
OARED,3,TARES 02220,COPED 01022,OARED 22222,,,,,,,,,,
OASES,3,TARES 02021,SOLDS 11002,OASES 22222,,,,,,,,,,
OASTS,3,TARES 12001,SONSY 11010,OASTS 22222,,,,,,,,,,
OATEN,3,TARES 12020,LOPED 01020,OATEN 22222,,,,,,,,,,
OATER,3,TARES 12120,DOMAL 01010,OATER 22222,,,,,,,,,,
OCREA,3,TARES 01220,ABACI 10010,OCREA 22222,,,,,,,,,,
OCULI,3,TARES 00000,COLIN 11110,OCULI 22222,,,,,,,,,,
OGEED,3,TARES 00010,LEONE 01101,OGEED 22222,,,,,,,,,,
OGLES,3,TARES 00022,DOLCI 01200,OGLES 22222,,,,,,,,,,
OILER,3,TARES 00120,POIND 01100,OILER 22222,,,,,,,,,,
OINTS,3,TARES 10002,COLIN 01011,OINTS 22222,,,,,,,,,,
OKRAS,3,TARES 01202,KOMBU 11000,OKRAS 22222,,,,,,,,,,
OLDEN,3,TARES 00020,LOUND 11011,OLDEN 22222,,,,,,,,,,
OLENT,3,TARES 10010,LEONE 11120,OLENT 22222,,,,,,,,,,
OMASA,3,TARES 01001,SCALA 10202,OMASA 22222,,,,,,,,,,
ONSET,3,TARES 10021,SUINT 10012,ONSET 22222,,,,,,,,,,
ONTIC,3,TARES 10000,COUNT 11011,ONTIC 22222,,,,,,,,,,
OOSES,3,TARES 00021,SOILS 11002,OOSES 22222,,,,,,,,,,
OPTED,3,TARES 10020,LOUND 01002,OPTED 22222,,,,,,,,,,
ORBED,3,TARES 00120,POIND 01002,ORBED 22222,,,,,,,,,,
ORIEL,3,TARES 00120,POIND 01200,ORIEL 22222,,,,,,,,,,
ORNIS,3,TARES 00102,POIND 01110,ORNIS 22222,,,,,,,,,,
ORRIS,3,TARES 00102,POIND 01100,ORRIS 22222,,,,,,,,,,
OSCAR,3,TARES 01101,SCAMP 11100,OSCAR 22222,,,,,,,,,,
OSIER,3,TARES 00121,SHIUR 10202,OSIER 22222,,,,,,,,,,
OTARY,3,TARES 11100,ORANT 21201,OTARY 22222,,,,,,,,,,
OTTAR,3,TARES 11100,ORANT 21101,OTTAR 22222,,,,,,,,,,
OUCHT,3,TARES 10000,COUNT 11102,OUCHT 22222,,,,,,,,,,
OUPED,3,TARES 00020,LOUND 01102,OUPED 22222,,,,,,,,,,
OUSEL,3,TARES 00021,SOILS 11010,OUSEL 22222,,,,,,,,,,
OUTDO,3,TARES 10000,COUNT 01101,OUTDO 22222,,,,,,,,,,
OUTED,3,TARES 10020,LOUND 01102,OUTED 22222,,,,,,,,,,
OUTER,3,TARES 10120,NOTUM 01210,OUTER 22222,,,,,,,,,,
OUTRE,3,TARES 10110,RETIE 10202,OUTRE 22222,,,,,,,,,,
OUZEL,3,TARES 00020,LOUND 11100,OUZEL 22222,,,,,,,,,,
OWLET,3,TARES 10020,LOUND 11000,OWLET 22222,,,,,,,,,,
OWSEN,3,TARES 00021,SOILS 11000,OWSEN 22222,,,,,,,,,,
PADLE,3,TARES 02010,CHILD 00021,PADLE 22222,,,,,,,,,,
PAGER,3,TARES 02120,GLYPH 10010,PAGER 22222,,,,,,,,,,
PALER,3,TARES 02120,GLYPH 01010,PALER 22222,,,,,,,,,,
PALES,3,TARES 02022,LYMPH 10010,PALES 22222,,,,,,,,,,
PALET,3,TARES 12020,LOPED 10120,PALET 22222,,,,,,,,,,
PALSY,3,TARES 02001,SYLIS 11200,PALSY 22222,,,,,,,,,,
PANIM,3,TARES 02000,MINCY 11200,PANIM 22222,,,,,,,,,,
PARED,3,TARES 02220,COPED 00122,PARED 22222,,,,,,,,,,
PAREO,3,TARES 02220,COPED 01120,PAREO 22222,,,,,,,,,,
PARSE,3,TARES 02211,COPSE 00122,PARSE 22222,,,,,,,,,,
PARTI,3,TARES 12200,PANTY 22020,PARTI 22222,,,,,,,,,,
PARTS,3,TARES 12202,CHAMP 00101,PARTS 22222,,,,,,,,,,
PARTY,3,TARES 12200,PANTY 22022,PARTY 22222,,,,,,,,,,
PASEO,3,TARES 02021,SOLDS 11000,PASEO 22222,,,,,,,,,,
PASTA,3,TARES 11001,SPALT 11101,PASTA 22222,,,,,,,,,,
PATED,3,TARES 12020,LOPED 00122,PATED 22222,,,,,,,,,,
PATEN,3,TARES 12020,LOPED 00120,PATEN 22222,,,,,,,,,,
PATSY,3,TARES 12001,SONSY 00022,PATSY 22222,,,,,,,,,,
PAYER,3,TARES 02120,GLYPH 00210,PAYER 22222,,,,,,,,,,
PEART,3,TARES 11110,PRATT 21202,PEART 22222,,,,,,,,,,
PEASE,3,TARES 01011,SPALE 11201,PEASE 22222,,,,,,,,,,
PEKOE,3,TARES 00010,LEONE 02102,PEKOE 22222,,,,,,,,,,
PELAS,3,TARES 01012,LEMAN 12020,PELAS 22222,,,,,,,,,,
PEONY,3,TARES 00010,LEONE 02220,PEONY 22222,,,,,,,,,,
PERAI,3,TARES 01210,MEDIA 02011,PERAI 22222,,,,,,,,,,
PERCE,3,TARES 00210,DEICE 02022,PERCE 22222,,,,,,,,,,
PEREA,3,TARES 01210,MEDIA 01002,PEREA 22222,,,,,,,,,,
PERST,3,TARES 10211,ABAMP 00001,PERST 22222,,,,,,,,,,
PETAR,3,TARES 11110,PRATT 21110,PETAR 22222,,,,,,,,,,
PETRI,3,TARES 10110,RETIE 12210,PETRI 22222,,,,,,,,,,
PHASE,3,TARES 01011,SPALE 11202,PHASE 22222,,,,,,,,,,
PHONE,3,TARES 00010,LEONE 00222,PHONE 22222,,,,,,,,,,
PHOTO,3,TARES 10000,COUNT 01001,PHOTO 22222,,,,,,,,,,
PIANI,3,TARES 01000,LIANA 01220,PIANI 22222,,,,,,,,,,
PINTA,3,TARES 11000,LIANA 02012,PINTA 22222,,,,,,,,,,
PIROG,3,TARES 00200,COLIN 01010,PIROG 22222,,,,,,,,,,
PLAAS,3,TARES 01002,ALMAH 12020,PLAAS 22222,,,,,,,,,,
PLAIT,3,TARES 11000,LIANA 11200,PLAIT 22222,,,,,,,,,,
PLANT,3,TARES 11000,LIANA 10220,PLANT 22222,,,,,,,,,,
PLAST,3,TARES 11001,SPALT 11212,PLAST 22222,,,,,,,,,,
PLENA,3,TARES 01010,ALAND 12020,PLENA 22222,,,,,,,,,,
PLUOT,3,TARES 10000,COUNT 01202,PLUOT 22222,,,,,,,,,,
PLUTO,3,TARES 10000,COUNT 01201,PLUTO 22222,,,,,,,,,,
PORCH,3,TARES 00200,COLIN 12000,PORCH 22222,,,,,,,,,,
PORES,3,TARES 00222,COYPU 02010,PORES 22222,,,,,,,,,,
PORIN,3,TARES 00200,COLIN 02022,PORIN 22222,,,,,,,,,,
PORNO,3,TARES 00200,COLIN 01001,PORNO 22222,,,,,,,,,,
PORTS,3,TARES 10202,BIPOD 00110,PORTS 22222,,,,,,,,,,
POURS,3,TARES 00102,POIND 22000,POURS 22222,,,,,,,,,,
PRATE,3,TARES 11110,PRATT 22220,PRATE 22222,,,,,,,,,,
PRIED,3,TARES 00120,POIND 20202,PRIED 22222,,,,,,,,,,
PRISS,3,TARES 00101,SOUPS 10012,PRISS 22222,,,,,,,,,,
PRODS,3,TARES 00102,POIND 21001,PRODS 22222,,,,,,,,,,
PROEM,3,TARES 00120,POIND 21000,PROEM 22222,,,,,,,,,,
PROLL,3,TARES 00100,DROIL 02201,PROLL 22222,,,,,,,,,,
PROSS,3,TARES 00101,SOUPS 11012,PROSS 22222,,,,,,,,,,
PROST,3,TARES 10101,SPOUT 11202,PROST 22222,,,,,,,,,,
PURES,3,TARES 00222,COYPU 00011,PURES 22222,,,,,,,,,,
PURRS,3,TARES 00102,POIND 20000,PURRS 22222,,,,,,,,,,
PYRES,3,TARES 00222,COYPU 00110,PYRES 22222,,,,,,,,,,
PYRIC,3,TARES 00200,COLIN 10020,PYRIC 22222,,,,,,,,,,
QUINS,3,TARES 00002,LOUND 00120,QUINS 22222,,,,,,,,,,
QUINT,3,TARES 10000,COUNT 00122,QUINT 22222,,,,,,,,,,
QUIRT,3,TARES 10100,FRUIT 01112,QUIRT 22222,,,,,,,,,,
QUOTE,3,TARES 10010,LEONE 00202,QUOTE 22222,,,,,,,,,,
QURSH,3,TARES 00201,COUGH 00102,QURSH 22222,,,,,,,,,,
RACES,3,TARES 02122,PLACK 00110,RACES 22222,,,,,,,,,,
RACON,3,TARES 02100,RINDY 20100,RACON 22222,,,,,,,,,,
RADGE,3,TARES 02110,RIDGE 20222,RADGE 22222,,,,,,,,,,
RADON,3,TARES 02100,RINDY 20110,RADON 22222,,,,,,,,,,
RAFTS,3,TARES 12102,FUTON 10100,RAFTS 22222,,,,,,,,,,
RAGDE,3,TARES 02110,RIDGE 20112,RAGDE 22222,,,,,,,,,,
RAGEE,3,TARES 02110,RIDGE 20011,RAGEE 22222,,,,,,,,,,
RAGGS,3,TARES 02102,RUING 20001,RAGGS 22222,,,,,,,,,,
RAGIS,3,TARES 02102,RUING 20101,RAGIS 22222,,,,,,,,,,
RAGUS,3,TARES 02102,RUING 21001,RAGUS 22222,,,,,,,,,,
RAINS,3,TARES 02102,RUING 20220,RAINS 22222,,,,,,,,,,
RAINY,3,TARES 02100,RINDY 21102,RAINY 22222,,,,,,,,,,
RAISE,3,TARES 02111,ABASE 10022,RAISE 22222,,,,,,,,,,
RAITS,3,TARES 12102,FUTON 00100,RAITS 22222,,,,,,,,,,
RAKES,3,TARES 02122,PLACK 00101,RAKES 22222,,,,,,,,,,
RAKIA,3,TARES 01100,LIANA 01102,RAKIA 22222,,,,,,,,,,
RALES,3,TARES 02122,PLACK 01100,RALES 22222,,,,,,,,,,
RAMET,3,TARES 12120,DOMAL 00210,RAMET 22222,,,,,,,,,,
RANCH,3,TARES 02100,RINDY 20200,RANCH 22222,,,,,,,,,,
RANDY,3,TARES 02100,RINDY 20222,RANDY 22222,,,,,,,,,,
RANGE,3,TARES 02110,RIDGE 20022,RANGE 22222,,,,,,,,,,
RANGI,3,TARES 02100,RINDY 21200,RANGI 22222,,,,,,,,,,
RANGS,3,TARES 02102,RUING 20011,RANGS 22222,,,,,,,,,,
RANGY,3,TARES 02100,RINDY 20202,RANGY 22222,,,,,,,,,,
RANID,3,TARES 02100,RINDY 21210,RANID 22222,,,,,,,,,,
RANIS,3,TARES 02102,RUING 20110,RANIS 22222,,,,,,,,,,
RANTS,3,TARES 12102,FUTON 00101,RANTS 22222,,,,,,,,,,
RAPES,3,TARES 02122,PLACK 10100,RAPES 22222,,,,,,,,,,
RASPS,3,TARES 02101,BOPPY 00020,RASPS 22222,,,,,,,,,,
RASPY,3,TARES 02101,BOPPY 00022,RASPY 22222,,,,,,,,,,
RASSE,3,TARES 02111,ABASE 10012,RASSE 22222,,,,,,,,,,
RATAS,3,TARES 11102,ABAFT 10101,RATAS 22222,,,,,,,,,,
RATCH,3,TARES 12100,ACHOO 11100,RATCH 22222,,,,,,,,,,
RATED,3,TARES 12120,DOMAL 10010,RATED 22222,,,,,,,,,,
RATEL,3,TARES 12120,DOMAL 00012,RATEL 22222,,,,,,,,,,
RATHE,3,TARES 12110,AAHED 02110,RATHE 22222,,,,,,,,,,
RATHS,3,TARES 12102,FUTON 00200,RATHS 22222,,,,,,,,,,
RATIO,3,TARES 12100,ACHOO 10002,RATIO 22222,,,,,,,,,,
RATOO,3,TARES 12100,ACHOO 10022,RATOO 22222,,,,,,,,,,
RATOS,3,TARES 12102,FUTON 00220,RATOS 22222,,,,,,,,,,
RATTY,3,TARES 12100,ACHOO 10000,RATTY 22222,,,,,,,,,,
RATUS,3,TARES 12102,FUTON 01200,RATUS 22222,,,,,,,,,,
RAUNS,3,TARES 02102,RUING 21020,RAUNS 22222,,,,,,,,,,
RAWNS,3,TARES 02102,RUING 20020,RAWNS 22222,,,,,,,,,,
RAYON,3,TARES 02100,RINDY 20101,RAYON 22222,,,,,,,,,,
REALS,3,TARES 01112,GNARL 00211,REALS 22222,,,,,,,,,,
REANS,3,TARES 01112,GNARL 01210,REANS 22222,,,,,,,,,,
REAST,3,TARES 11111,ABAFT 00202,REAST 22222,,,,,,,,,,
REBUS,3,TARES 00112,BEEDI 12000,REBUS 22222,,,,,,,,,,
RECCE,3,TARES 00110,DEICE 02012,RECCE 22222,,,,,,,,,,
RECTI,3,TARES 10110,RETIE 22110,RECTI 22222,,,,,,,,,,
REDES,3,TARES 00112,BEEDI 01010,REDES 22222,,,,,,,,,,
REDOX,3,TARES 00110,DEICE 12000,REDOX 22222,,,,,,,,,,
REDYE,3,TARES 00110,DEICE 12002,REDYE 22222,,,,,,,,,,
REEDS,3,TARES 00112,BEEDI 02220,REEDS 22222,,,,,,,,,,
REEST,3,TARES 10111,WEEST 02222,REEST 22222,,,,,,,,,,
REIST,3,TARES 10111,WEEST 02022,REIST 22222,,,,,,,,,,
REIVE,3,TARES 00110,DEICE 02202,REIVE 22222,,,,,,,,,,
RELIC,3,TARES 00110,DEICE 02110,RELIC 22222,,,,,,,,,,
RENDS,3,TARES 00112,BEEDI 02020,RENDS 22222,,,,,,,,,,
RENTE,3,TARES 10110,RETIE 22102,RENTE 22222,,,,,,,,,,
RENTS,3,TARES 10112,ABETS 00122,RENTS 22222,,,,,,,,,,
RESAT,3,TARES 11111,ABAFT 10002,RESAT 22222,,,,,,,,,,
RESAW,3,TARES 01111,SEWAR 12121,RESAW 22222,,,,,,,,,,
RESAY,3,TARES 01111,SEWAR 12021,RESAY 22222,,,,,,,,,,
RESEE,3,TARES 00111,SEISE 11002,RESEE 22222,,,,,,,,,,
RESET,3,TARES 10111,WEEST 01012,RESET 22222,,,,,,,,,,
RESIT,3,TARES 10111,WEEST 02012,RESIT 22222,,,,,,,,,,
RESUS,3,TARES 00111,SEISE 12010,RESUS 22222,,,,,,,,,,
RETEM,3,TARES 10110,RETIE 21200,RETEM 22222,,,,,,,,,,
REUSE,3,TARES 00111,SEISE 02022,REUSE 22222,,,,,,,,,,
RHUMB,3,TARES 00100,DROIL 01000,RHUMB 22222,,,,,,,,,,
RIADS,3,TARES 01102,BRAID 01211,RIADS 22222,,,,,,,,,,
RIANT,3,TARES 11100,ORANT 01222,RIANT 22222,,,,,,,,,,
RIBAS,3,TARES 01102,BRAID 11110,RIBAS 22222,,,,,,,,,,
RIDES,3,TARES 00122,ROUND 20001,RIDES 22222,,,,,,,,,,
RIFTE,3,TARES 10110,RETIE 20112,RIFTE 22222,,,,,,,,,,
RIFTS,3,TARES 10102,ROSTI 20121,RIFTS 22222,,,,,,,,,,
RIFTY,3,TARES 10100,FRUIT 11011,RIFTY 22222,,,,,,,,,,
RIGOL,3,TARES 00100,DROIL 01112,RIGOL 22222,,,,,,,,,,
RINDS,3,TARES 00102,POIND 00111,RINDS 22222,,,,,,,,,,
RINES,3,TARES 00122,ROUND 20010,RINES 22222,,,,,,,,,,
RINSE,3,TARES 00111,SEISE 00122,RINSE 22222,,,,,,,,,,
RIOTS,3,TARES 10102,ROSTI 21121,RIOTS 22222,,,,,,,,,,
RIPED,3,TARES 00120,POIND 10102,RIPED 22222,,,,,,,,,,
RIPEN,3,TARES 00120,POIND 10110,RIPEN 22222,,,,,,,,,,
RIPPS,3,TARES 00102,POIND 10100,RIPPS 22222,,,,,,,,,,
RISPS,3,TARES 00101,SOUPS 10022,RISPS 22222,,,,,,,,,,
RITES,3,TARES 10122,AALII 00010,RITES 22222,,,,,,,,,,
RITTS,3,TARES 10102,ROSTI 20111,RITTS 22222,,,,,,,,,,
RODES,3,TARES 00122,ROUND 22001,RODES 22222,,,,,,,,,,
ROIDS,3,TARES 00102,POIND 02201,ROIDS 22222,,,,,,,,,,
