guess,4,roate 00001,lenes 01001,cogie 00101,guess 22222,,,,,
broad,4,roate 11100,macon 01010,abaca 11000,broad 22222,,,,,
chard,4,roate 10200,chins 22000,aahed 10102,chard 22222,,,,,
caput,4,roate 00110,tinct 00012,aahed 02000,caput 22222,,,,,
curse,4,roate 10002,dimps 00001,acing 01000,curse 22222,,,,,
proud,4,roate 11000,croon 02200,gilds 00010,proud 22222,,,,,
swing,4,roate 00000,clips 00201,shuns 20020,swing 22222,,,,,
opine,4,roate 01002,clons 00120,aiver 01010,opine 22222,,,,,
gumbo,4,roate 01000,blins 10000,agama 01010,gumbo 22222,,,,,
green,4,roate 10001,seder 01021,arpen 02012,green 22222,,,,,
chasm,4,roate 00200,spick 10010,aargh 10001,chasm 22222,,,,,
lipid,4,roate 00000,clips 01110,abrim 00010,lipid 22222,,,,,
topic,4,roate 02010,mucin 00120,abamp 00001,topic 22222,,,,,
crane,4,roate 10202,clags 20200,avant 00220,crane 22222,,,,,
habit,4,roate 00110,tinct 01002,abamp 11000,habit 22222,,,,,
dizzy,4,roate 00000,clips 00100,dungy 20002,dizzy 22222,,,,,
fifty,4,roate 00020,linds 02000,aahed 00000,fifty 22222,,,,,
sense,4,roate 00001,lenes 01201,aahed 00010,sense 22222,,,,,
legal,4,roate 00101,nebel 02001,abaya 10000,legal 22222,,,,,
fatal,4,roate 00110,tinct 10000,abamp 10100,fatal 22222,,,,,
flunk,4,roate 00000,clips 02000,baken 00101,flunk 22222,,,,,
prune,4,roate 10002,dimps 00010,aargh 00100,prune 22222,,,,,
small,4,roate 00200,spick 20000,ahull 10022,small 22222,,,,,
slant,4,roate 00210,skint 20022,aalii 10100,slant 22222,,,,,
scoff,4,roate 01000,blins 00001,chowk 10200,scoff 22222,,,,,
ninny,4,roate 00000,clips 00100,dungy 00102,ninny 22222,,,,,
covey,4,roate 02001,maven 00220,aahed 00020,covey 22222,,,,,
taken,4,roate 00111,salat 02001,absey 10020,taken 22222,,,,,
entry,4,roate 10011,serer 01100,acerb 00120,entry 22222,,,,,
chide,4,roate 00002,pling 00200,aahed 00111,chide 22222,,,,,
elfin,4,roate 00001,lenes 11100,aahed 00010,elfin 22222,,,,,
neigh,4,roate 00001,lenes 02100,bidon 01001,neigh 22222,,,,,
minim,4,roate 00000,clips 00100,dungy 00200,minim 22222,,,,,
melon,4,roate 01001,leben 12002,abaft 00000,melon 22222,,,,,
kneed,4,roate 00001,lenes 01120,aahed 00012,kneed 22222,,,,,
decoy,4,roate 01001,leben 02000,aahed 00011,decoy 22222,,,,,
ankle,4,roate 00102,salmi 01100,acing 20010,ankle 22222,,,,,
arrow,4,roate 11100,macon 01020,aband 20000,arrow 22222,,,,,
eager,4,roate 10101,malar 02002,gawsy 12000,eager 22222,,,,,
weird,4,roate 10001,seder 02101,abaci 00001,weird 22222,,,,,
clack,4,roate 00200,spick 00012,adhan 10000,clack 22222,,,,,
weigh,4,roate 00001,lenes 02000,aalii 00010,weigh 22222,,,,,
ladle,4,roate 00102,salmi 02100,abaca 10000,ladle 22222,,,,,
craft,4,roate 10210,tinct 00012,aahed 10000,craft 22222,,,,,
dicey,4,roate 00001,lenes 00020,aahed 00021,dicey 22222,,,,,
lucid,4,roate 00000,clips 11100,aahed 00002,lucid 22222,,,,,
vicar,4,roate 10100,amias 00120,aargh 10100,vicar 22222,,,,,
ditch,4,roate 00010,knish 00102,adaws 01000,ditch 22222,,,,,
gypsy,4,roate 00000,clips 00011,aargh 00010,gypsy 22222,,,,,
taffy,4,roate 00110,tinct 20000,abele 10000,taffy 22222,,,,,
flame,4,roate 00202,plums 02020,abaca 00200,flame 22222,,,,,
swoop,4,roate 01000,blins 00001,chowk 00110,swoop 22222,,,,,
aloof,4,roate 01100,nicol 00011,advew 20000,aloof 22222,,,,,
broke,4,roate 11002,phons 00200,befog 21010,broke 22222,,,,,
chart,4,roate 10210,tinct 00012,aahed 10100,chart 22222,,,,,
sixty,4,roate 00020,linds 02001,aahed 00000,sixty 22222,,,,,
sheer,4,roate 10001,seder 21022,aahed 00110,sheer 22222,,,,,
leper,4,roate 10001,seder 02022,elvan 11000,leper 22222,,,,,
nosey,4,roate 02001,maven 00021,abacs 00001,nosey 22222,,,,,
bulge,4,roate 00002,pling 01001,aalii 00200,bulge 22222,,,,,
savor,4,roate 11100,macon 02020,elves 00201,savor 22222,,,,,
clamp,4,roate 00200,spick 01010,aahed 10000,clamp 22222,,,,,
funky,4,roate 00000,clips 00000,bandh 00200,funky 22222,,,,,
toxic,4,roate 02010,mucin 00120,abamp 00000,toxic 22222,,,,,
brand,4,roate 10200,chins 00020,bifid 20002,brand 22222,,,,,
plumb,4,roate 00000,clips 02010,abaka 01000,plumb 22222,,,,,
dingy,4,roate 00000,clips 00100,dungy 20222,dingy 22222,,,,,
drill,4,roate 10000,sculk 00010,defog 20000,drill 22222,,,,,
bicep,4,roate 00001,lenes 00020,aahed 00020,bicep 22222,,,,,
drama,4,roate 10100,amias 11010,aahed 11001,drama 22222,,,,,
hyena,4,roate 00101,nebel 11000,aahed 10110,hyena 22222,,,,,
scrum,4,roate 10000,sculk 22100,abaca 00010,scrum 22222,,,,,
bused,4,roate 00001,lenes 00021,abamp 01000,bused 22222,,,,,
camel,4,roate 00101,nebel 00022,aargh 02000,camel 22222,,,,,
proof,4,roate 11000,croon 02220,abamp 00001,proof 22222,,,,,
angel,4,roate 00101,nebel 10022,aahed 20020,angel 22222,,,,,
petal,4,roate 00111,salat 00121,abamp 10001,petal 22222,,,,,
throb,4,roate 11010,snoot 00021,abmho 01011,throb 22222,,,,,
maybe,4,roate 00102,salmi 02010,aband 11000,maybe 22222,,,,,
fetal,4,roate 00111,salat 00121,abamp 10000,fetal 22222,,,,,
shout,4,roate 01010,spoot 20202,achar 00100,shout 22222,,,,,
cadet,4,roate 00111,salat 02002,aahed 02021,cadet 22222,,,,,
dodgy,4,roate 02000,bludy 00012,acing 00001,dodgy 22222,,,,,
rarer,4,roate 10101,malar 02001,apace 10001,rarer 22222,,,,,
binge,4,roate 00002,pling 00111,abacs 01000,binge 22222,,,,,
trend,4,roate 10011,serer 01100,acerb 00210,trend 22222,,,,,
nutty,4,roate 00010,knish 01000,aalii 00000,nutty 22222,,,,,
split,4,roate 00010,knish 00110,aalii 00220,split 22222,,,,,
myrrh,4,roate 10000,sculk 00000,awing 00000,myrrh 22222,,,,,
fever,4,roate 10001,seder 02022,elvan 10200,fever 22222,,,,,
spark,4,roate 10200,chins 00001,abamp 00201,spark 22222,,,,,
belie,4,roate 00001,lenes 11000,delly 01200,belie 22222,,,,,
sloop,4,roate 01000,blins 02001,brogh 00100,sloop 22222,,,,,
expel,4,roate 00001,lenes 11020,bumph 00010,expel 22222,,,,,
baler,4,roate 10101,malar 02202,abaca 11000,baler 22222,,,,,
scant,4,roate 00210,skint 20022,aalii 10000,scant 22222,,,,,
frill,4,roate 10000,sculk 00010,defog 00100,frill 22222,,,,,
awash,4,roate 00100,nails 01001,abeam 10000,awash 22222,,,,,
snack,4,roate 00200,spick 20022,almah 10000,snack 22222,,,,,
scowl,4,roate 01000,blins 01001,aboil 00202,scowl 22222,,,,,
frail,4,roate 10200,chins 00100,algid 11020,frail 22222,,,,,
fence,4,roate 00001,lenes 01200,chimp 10000,fence 22222,,,,,
prior,4,roate 11000,croon 01020,firer 01102,prior 22222,,,,,
cello,4,roate 01001,leben 12000,aahed 00010,cello 22222,,,,,
flake,4,roate 00202,plums 02000,baked 01110,flake 22222,,,,,
debug,4,roate 00001,lenes 02000,aalii 00000,debug 22222,,,,,
crime,4,roate 10002,dimps 01100,aargh 00100,crime 22222,,,,,
scout,4,roate 01010,spoot 20202,achar 02000,scout 22222,,,,,
imbue,4,roate 00002,pling 00100,abaca 01000,imbue 22222,,,,,
pinky,4,roate 00000,clips 00110,agrin 00011,pinky 22222,,,,,
vague,4,roate 00102,salmi 02000,gauch 12100,vague 22222,,,,,
chock,4,roate 01000,blins 00000,dawah 00001,chock 22222,,,,,
video,4,roate 01001,leben 00020,aahed 00021,video 22222,,,,,
prawn,4,roate 10200,chins 00010,abamp 00201,prawn 22222,,,,,
apnea,4,roate 00101,nebel 10020,aahed 10020,apnea 22222,,,,,
stiff,4,roate 00010,knish 00210,atilt 02200,stiff 22222,,,,,
plaza,4,roate 00100,nails 01010,abeam 10010,plaza 22222,,,,,
ledge,4,roate 00001,lenes 21000,aahed 00011,ledge 22222,,,,,
medic,4,roate 00001,lenes 02000,aalii 00020,medic 22222,,,,,
cable,4,roate 00102,salmi 02100,abaca 11010,cable 22222,,,,,
brawl,4,roate 10200,chins 00000,abord 11010,brawl 22222,,,,,
drone,4,roate 11002,phons 00220,aahed 00011,drone 22222,,,,,
toddy,4,roate 02010,mucin 00000,aahed 00001,toddy 22222,,,,,
coven,4,roate 02001,maven 00222,abaca 00010,coven 22222,,,,,
tumor,4,roate 11010,snoot 00021,abmho 00201,tumor 22222,,,,,
stall,4,roate 00210,skint 20001,afald 00210,stall 22222,,,,,
steam,4,roate 00111,salat 20021,adeem 10202,steam 22222,,,,,
purer,4,roate 10001,seder 00021,grips 01010,purer 22222,,,,,
daily,4,roate 00100,nails 02220,aahed 02001,daily 22222,,,,,
niche,4,roate 00002,pling 00110,amahs 00020,niche 22222,,,,,
juice,4,roate 00002,pling 00200,aahed 00010,juice 22222,,,,,
nylon,4,roate 01000,blins 01010,ablow 00220,nylon 22222,,,,,
plump,4,roate 00000,clips 02010,abaka 00000,plump 22222,,,,,
flail,4,roate 00200,spick 00100,abaft 00210,flail 22222,,,,,
papal,4,roate 00100,nails 01010,abeam 10020,papal 22222,,,,,
wheat,4,roate 00111,salat 00022,abaca 10000,wheat 22222,,,,,
berry,4,roate 10001,seder 02001,carby 00112,berry 22222,,,,,
cower,4,roate 12001,hwyls 01000,campi 20000,cower 22222,,,,,
erect,4,roate 10011,serer 01110,abcee 00111,erect 22222,,,,,
skier,4,roate 10001,seder 20022,aalii 00010,skier 22222,,,,,
penny,4,roate 00001,lenes 02100,bidon 00001,penny 22222,,,,,
jumpy,4,roate 00000,clips 00020,acidy 00002,jumpy 22222,,,,,
scary,4,roate 10200,chins 10001,abaft 00200,scary 22222,,,,,
modem,4,roate 02001,maven 10020,aahed 00021,modem 22222,,,,,
gross,4,roate 11000,croon 02200,gilds 20001,gross 22222,,,,,
avian,4,roate 00100,nails 11200,acing 10210,avian 22222,,,,,
greed,4,roate 10001,seder 01121,befog 01001,greed 22222,,,,,
parka,4,roate 10100,amias 10010,aalii 12000,parka 22222,,,,,
sniff,4,roate 00000,clips 00201,shuns 20010,sniff 22222,,,,,
livid,4,roate 00000,clips 01100,baldy 00110,livid 22222,,,,,
trump,4,roate 10010,scuft 00201,aleph 00010,trump 22222,,,,,
giddy,4,roate 00000,clips 00100,dungy 10012,giddy 22222,,,,,
taboo,4,roate 01110,aboil 11100,aband 11000,taboo 22222,,,,,
avoid,4,roate 01100,nicol 01010,aahed 20002,avoid 22222,,,,,
devil,4,roate 00001,lenes 12000,baith 00100,devil 22222,,,,,
liken,4,roate 00001,lenes 20120,abrin 00012,liken 22222,,,,,
gloss,4,roate 01000,blins 02001,brogh 00210,gloss 22222,,,,,
gayer,4,roate 10101,malar 02002,gawsy 22001,gayer 22222,,,,,
gland,4,roate 00200,spick 00000,abamp 00200,gland 22222,,,,,
sling,4,roate 00000,clips 02201,baken 00001,sling 22222,,,,,
rumor,4,roate 11000,croon 01020,firer 00102,rumor 22222,,,,,
flare,4,roate 10202,clags 02200,abaca 00200,flare 22222,,,,,
wound,4,roate 02000,bludy 00210,hawms 00100,wound 22222,,,,,
bulky,4,roate 00000,clips 01000,baked 20100,bulky 22222,,,,,
circa,4,roate 10100,amias 10100,aahed 10000,circa 22222,,,,,
grain,4,roate 10200,chins 00110,aband 00210,grain 22222,,,,,
exert,4,roate 10011,serer 01110,abcee 00011,exert 22222,,,,,
surge,4,roate 10002,dimps 00001,acing 00001,surge 22222,,,,,
gleam,4,roate 00101,nebel 01001,aahed 10010,gleam 22222,,,,,
belle,4,roate 00001,lenes 11000,delly 01220,belle 22222,,,,,
salvo,4,roate 01100,nicol 00011,advew 10100,salvo 22222,,,,,
sappy,4,roate 00100,nails 02001,pussy 10102,sappy 22222,,,,,
taker,4,roate 10111,talea 22020,abamp 10000,taker 22222,,,,,
ovine,4,roate 01002,clons 00120,aiver 01110,ovine 22222,,,,,
spiky,4,roate 00000,clips 00211,abaka 00020,spiky 22222,,,,,
frank,4,roate 10200,chins 00020,bifid 00100,frank 22222,,,,,
clank,4,roate 00200,spick 00012,adhan 10001,clank 22222,,,,,
trust,4,roate 10010,scuft 10201,abash 00020,trust 22222,,,,,
lumen,4,roate 00001,lenes 20120,abrin 00002,lumen 22222,,,,,
spook,4,roate 01000,blins 00001,chowk 00102,spook 22222,,,,,
corer,4,roate 12001,hwyls 00000,acker 01021,corer 22222,,,,,
slyly,4,roate 00000,clips 01001,alula 02020,slyly 22222,,,,,
affix,4,roate 00100,nails 01100,aahed 20000,affix 22222,,,,,
alloy,4,roate 01100,nicol 00021,ablow 20120,alloy 22222,,,,,
sheep,4,roate 00001,lenes 01021,aahed 00110,sheep 22222,,,,,
kinky,4,roate 00000,clips 00100,dungy 00202,kinky 22222,,,,,
wooly,4,roate 01000,blins 01000,acold 00120,wooly 22222,,,,,
mauve,4,roate 00102,salmi 02010,aband 10000,mauve 22222,,,,,
flung,4,roate 00000,clips 02000,baken 00001,flung 22222,,,,,
yacht,4,roate 00110,tinct 00012,aahed 02100,yacht 22222,,,,,
quail,4,roate 00200,spick 00100,abaft 00200,quail 22222,,,,,
brunt,4,roate 10010,scuft 00202,aband 01020,brunt 22222,,,,,
grimy,4,roate 10000,sculk 00000,awing 00201,grimy 22222,,,,,
curvy,4,roate 10000,sculk 01100,aarti 00200,curvy 22222,,,,,
cagey,4,roate 00101,nebel 00020,aahed 02020,cagey 22222,,,,,
deuce,4,roate 00001,lenes 01000,dicky 20100,deuce 22222,,,,,
state,4,roate 00212,galvo 01000,abaka 00200,state 22222,,,,,
grasp,4,roate 10200,chins 00001,abamp 00202,grasp 22222,,,,,
graft,4,roate 10210,tinct 00002,adsum 10000,graft 22222,,,,,
sandy,4,roate 00100,nails 12001,aahed 02001,sandy 22222,,,,,
girly,4,roate 10000,sculk 00020,acids 00100,girly 22222,,,,,
swash,4,roate 00200,spick 10000,mulsh 00012,swash 22222,,,,,
boney,4,roate 02001,maven 00021,abacs 01000,boney 22222,,,,,
endow,4,roate 01001,leben 01001,advew 01012,endow 22222,,,,,
abhor,4,roate 11100,macon 01020,aband 22000,abhor 22222,,,,,
welch,4,roate 00001,lenes 12000,baith 00002,welch 22222,,,,,
blade,4,roate 00202,plums 02000,baked 21011,blade 22222,,,,,
geese,4,roate 00001,lenes 01011,aargh 00010,geese 22222,,,,,
miser,4,roate 10001,seder 10022,abmho 00100,miser 22222,,,,,
cloud,4,roate 01000,blins 02000,amuck 00110,cloud 22222,,,,,
cabal,4,roate 00100,nails 01010,abeam 11020,cabal 22222,,,,,
leech,4,roate 00001,lenes 21000,aahed 00110,leech 22222,,,,,
tenth,4,roate 00011,seeld 02000,attap 01100,tenth 22222,,,,,
pecan,4,roate 00101,nebel 12000,abacs 10010,pecan 22222,,,,,
droit,4,roate 11010,snoot 00202,aahed 00001,droit 22222,,,,,
grail,4,roate 10200,chins 00100,algid 11120,grail 22222,,,,,
guise,4,roate 00002,pling 00201,aahed 00010,guise 22222,,,,,
biddy,4,roate 00000,clips 00100,dungy 10002,biddy 22222,,,,,
mower,4,roate 12001,hwyls 01000,campi 00100,mower 22222,,,,,
serif,4,roate 10001,seder 22001,aalii 00020,serif 22222,,,,,
drape,4,roate 10202,clags 00200,baked 01011,drape 22222,,,,,
fifth,4,roate 00020,linds 02000,aahed 00100,fifth 22222,,,,,
glaze,4,roate 00202,plums 02000,baked 01010,glaze 22222,,,,,
kayak,4,roate 00100,nails 01000,gamas 02020,kayak 22222,,,,,
virus,4,roate 10000,sculk 10100,aalii 00010,virus 22222,,,,,
testy,4,roate 00011,seeld 12000,abaft 00001,testy 22222,,,,,
curry,4,roate 10000,sculk 01100,aarti 00100,curry 22222,,,,,
grand,4,roate 10200,chins 00020,bifid 00002,grand 22222,,,,,
banjo,4,roate 01100,nicol 10010,abamp 11000,banjo 22222,,,,,
bezel,4,roate 00001,lenes 12020,bavin 20000,bezel 22222,,,,,
occur,4,roate 11000,croon 11100,aalii 00000,occur 22222,,,,,
chain,4,roate 00200,spick 00110,aahed 10100,chain 22222,,,,,
gooey,4,roate 01001,leben 00020,aahed 00020,gooey 22222,,,,,
filer,4,roate 10001,seder 00022,filch 22200,filer 22222,,,,,
allay,4,roate 00100,nails 01010,abeam 20020,allay 22222,,,,,
pubic,4,roate 00000,clips 10110,abaca 01010,pubic 22222,,,,,
plead,4,roate 00101,nebel 01001,aahed 10012,plead 22222,,,,,
gnash,4,roate 00200,spick 10000,mulsh 00022,gnash 22222,,,,,
munch,4,roate 00000,clips 10000,bandh 00202,munch 22222,,,,,
dully,4,roate 00000,clips 01000,baked 00001,dully 22222,,,,,
eking,4,roate 00001,lenes 01100,acidy 00200,eking 22222,,,,,
slink,4,roate 00000,clips 02201,baken 00101,slink 22222,,,,,
hurry,4,roate 10000,sculk 00100,aahed 00100,hurry 22222,,,,,
theft,4,roate 00011,seeld 00200,aahed 00110,theft 22222,,,,,
shorn,4,roate 11000,croon 01202,aahed 00100,shorn 22222,,,,,
pygmy,4,roate 00000,clips 00010,dippy 00101,pygmy 22222,,,,,
ranch,4,roate 20100,sybil 00000,aahed 02100,ranch 22222,,,,,
wring,4,roate 10000,sculk 00000,awing 01222,wring 22222,,,,,
mamma,4,roate 00100,nails 01000,gamas 01100,mamma 22222,,,,,
froze,4,roate 11002,phons 00200,befog 01110,froze 22222,,,,,
newer,4,roate 10001,seder 02022,elvan 10001,newer 22222,,,,,
moose,4,roate 01002,clons 00101,aargh 00000,moose 22222,,,,,
drown,4,roate 11000,croon 02202,bifid 00001,drown 22222,,,,,
vegan,4,roate 00101,nebel 12000,abacs 10000,vegan 22222,,,,,
chess,4,roate 00001,lenes 01001,cogie 20001,chess 22222,,,,,
guppy,4,roate 00000,clips 00010,dippy 00222,guppy 22222,,,,,
union,4,roate 01000,blins 00210,ablow 00020,union 22222,,,,,
lever,4,roate 10001,seder 02022,elvan 11200,lever 22222,,,,,
lorry,4,roate 12000,curds 00100,aalii 00100,lorry 22222,,,,,
cabby,4,roate 00100,nails 02000,bawds 12000,cabby 22222,,,,,
druid,4,roate 10000,sculk 00200,aband 00001,druid 22222,,,,,
truth,4,roate 10010,scuft 00201,aleph 00002,truth 22222,,,,,
dopey,4,roate 02001,maven 00020,abamp 00001,dopey 22222,,,,,
spear,4,roate 10101,malar 00022,caphs 01101,spear 22222,,,,,
cried,4,roate 10001,seder 00121,cided 21022,cried 22222,,,,,
chime,4,roate 00002,pling 00200,aahed 00110,chime 22222,,,,,
timid,4,roate 00010,knish 00100,bidet 01101,timid 22222,,,,,
batch,4,roate 00110,tinct 10020,bumph 20002,batch 22222,,,,,
gauge,4,roate 00102,salmi 02000,gauch 12200,gauge 22222,,,,,
rotor,4,roate 11010,snoot 00121,abamp 00000,rotor 22222,,,,,
crack,4,roate 10200,chins 10000,abaca 00210,crack 22222,,,,,
witch,4,roate 00010,knish 00102,adaws 00010,witch 22222,,,,,
bunch,4,roate 00000,clips 10000,bandh 20202,bunch 22222,,,,,
repel,4,roate 20001,veles 02120,abaca 00000,repel 22222,,,,,
anvil,4,roate 00100,nails 11110,aalii 20120,anvil 22222,,,,,
meter,4,roate 10011,serer 02022,aahed 00010,meter 22222,,,,,
madly,4,roate 00100,nails 02020,abray 10002,madly 22222,,,,,
dried,4,roate 10001,seder 00121,cided 01122,dried 22222,,,,,
scene,4,roate 00001,lenes 01111,abaca 00010,scene 22222,,,,,
known,4,roate 01000,blins 00010,abaca 00000,known 22222,,,,,
magma,4,roate 00100,nails 01000,gamas 11100,magma 22222,,,,,
downy,4,roate 02000,bludy 00012,acing 00020,downy 22222,,,,,
knead,4,roate 00101,nebel 11000,aahed 10012,knead 22222,,,,,
whirl,4,roate 10000,sculk 00010,defog 00000,whirl 22222,,,,,
clang,4,roate 00200,spick 00010,aahed 10000,clang 22222,,,,,
anger,4,roate 10101,malar 01002,aahed 20020,anger 22222,,,,,
goofy,4,roate 01000,blins 00000,dawah 00000,goofy 22222,,,,,
email,4,roate 00201,heels 01010,aalii 10120,email 22222,,,,,
stuff,4,roate 00010,knish 00010,abysm 00010,stuff 22222,,,,,
bleep,4,roate 00001,lenes 11020,bumph 20010,bleep 22222,,,,,
rider,4,roate 10001,seder 00221,aalii 00010,rider 22222,,,,,
mecca,4,roate 00101,nebel 02000,abrim 10001,mecca 22222,,,,,
folio,4,roate 01000,blins 01100,aalii 00220,folio 22222,,,,,
verso,4,roate 11001,wedel 02000,aahed 00010,verso 22222,,,,,
quash,4,roate 00200,spick 10000,mulsh 02022,quash 22222,,,,,
fauna,4,roate 00100,nails 11000,aargh 12000,fauna 22222,,,,,
fussy,4,roate 00000,clips 00001,hanky 00002,fussy 22222,,,,,
guava,4,roate 00100,nails 01000,gamas 21010,guava 22222,,,,,
fudge,4,roate 00002,pling 00001,bifid 00101,fudge 22222,,,,,
femur,4,roate 10001,seder 02002,aalii 00000,femur 22222,,,,,
chirp,4,roate 10000,sculk 01000,aargh 00101,chirp 22222,,,,,
alibi,4,roate 00100,nails 01110,aidas 21000,alibi 22222,,,,,
whine,4,roate 00002,pling 00220,abash 00001,whine 22222,,,,,
petty,4,roate 00011,seeld 02000,attap 01201,petty 22222,,,,,
golly,4,roate 02000,bludy 01002,faugh 00010,golly 22222,,,,,
fleck,4,roate 00001,lenes 11000,delly 01100,fleck 22222,,,,,
felon,4,roate 01001,leben 12002,abaft 00010,felon 22222,,,,,
brown,4,roate 11000,croon 02202,bifid 20000,brown 22222,,,,,
decry,4,roate 10001,seder 02101,abaci 00010,decry 22222,,,,,
wiser,4,roate 10001,seder 10022,abmho 00000,wiser 22222,,,,,
daunt,4,roate 00110,tinct 00102,dight 20002,daunt 22222,,,,,
scree,4,roate 10001,seder 21021,abaca 00010,scree 22222,,,,,
impel,4,roate 00001,lenes 10020,admix 00110,impel 22222,,,,,
await,4,roate 00110,tinct 01002,abamp 20200,await 22222,,,,,
press,4,roate 10001,seder 11001,aheap 00201,press 22222,,,,,
whose,4,roate 01002,clons 00201,apish 00021,whose 22222,,,,,
speak,4,roate 00101,nebel 01000,acers 10201,speak 22222,,,,,
mangy,4,roate 00100,nails 12000,cundy 00202,mangy 22222,,,,,
eying,4,roate 00001,lenes 01100,acidy 00201,eying 22222,,,,,
inlet,4,roate 00011,seeld 01010,abaft 00002,inlet 22222,,,,,
crone,4,roate 11002,phons 00220,aahed 00010,crone 22222,,,,,
mossy,4,roate 02000,bludy 00002,agism 00011,mossy 22222,,,,,
hence,4,roate 00001,lenes 01200,chimp 11000,hence 22222,,,,,
pinch,4,roate 00000,clips 10110,abaca 00020,pinch 22222,,,,,
teddy,4,roate 00011,seeld 02001,abaci 00000,teddy 22222,,,,,
sully,4,roate 00000,clips 01001,alula 01120,sully 22222,,,,,
snowy,4,roate 01000,blins 00011,adown 00221,snowy 22222,,,,,
going,4,roate 02000,bludy 00000,acmic 00010,going 22222,,,,,
hound,4,roate 02000,bludy 00210,hawms 20000,hound 22222,,,,,
bigot,4,roate 01010,spoot 00022,aband 01000,bigot 22222,,,,,
peril,4,roate 10001,seder 02001,carby 00200,peril 22222,,,,,
piece,4,roate 00001,lenes 01010,abaca 00020,piece 22222,,,,,
blame,4,roate 00202,plums 02020,abaca 01200,blame 22222,,,,,
spied,4,roate 00001,lenes 00021,abamp 00001,spied 22222,,,,,
undid,4,roate 00000,clips 00100,dungy 11100,undid 22222,,,,,
basal,4,roate 00100,nails 01011,abaca 11100,basal 22222,,,,,
shine,4,roate 00002,pling 00220,abash 00011,shine 22222,,,,,
gecko,4,roate 01001,leben 02000,aahed 00010,gecko 22222,,,,,
guard,4,roate 10200,chins 00000,abord 10022,guard 22222,,,,,
scamp,4,roate 00200,spick 21010,aalii 10000,scamp 22222,,,,,
hello,4,roate 01001,leben 12000,aahed 00110,hello 22222,,,,,
organ,4,roate 11100,macon 01012,abohm 10100,organ 22222,,,,,
knock,4,roate 01000,blins 00010,abaca 00020,knock 22222,,,,,
condo,4,roate 01000,blins 00010,abaca 00010,condo 22222,,,,,
adapt,4,roate 00110,tinct 00002,calfs 01000,adapt 22222,,,,,
polka,4,roate 02100,nidal 00011,aahed 10000,polka 22222,,,,,
skirt,4,roate 10010,scuft 20002,aahed 00000,skirt 22222,,,,,
match,4,roate 00110,tinct 10020,bumph 00102,match 22222,,,,,
mercy,4,roate 10001,seder 02001,carby 10202,mercy 22222,,,,,
tepid,4,roate 00011,seeld 02002,abaft 00001,tepid 22222,,,,,
sleek,4,roate 00001,lenes 11021,abaka 00010,sleek 22222,,,,,
twixt,4,roate 00010,knish 00200,begot 00001,twixt 22222,,,,,
peace,4,roate 00201,heels 01000,abaca 00220,peace 22222,,,,,
flush,4,roate 00000,clips 02001,abash 00022,flush 22222,,,,,
login,4,roate 02000,bludy 01000,abaca 00000,login 22222,,,,,
eject,4,roate 00011,seeld 01200,abcee 00111,eject 22222,,,,,
adult,4,roate 00110,tinct 00002,calfs 01100,adult 22222,,,,,
judge,4,roate 00002,pling 00001,bifid 00001,judge 22222,,,,,
rower,4,roate 12001,hwyls 01000,campi 00000,rower 22222,,,,,
rural,4,roate 10100,amias 00020,aband 10000,rural 22222,,,,,
rebut,3,roate 20011,fecit 02002,rebut 22222,,,,,,
evade,3,roate 00201,heels 01100,evade 22222,,,,,,
naval,3,roate 00100,nails 21010,naval 22222,,,,,,
heath,3,roate 00221,adeem 10100,heath 22222,,,,,,
model,3,roate 02001,maven 20020,model 22222,,,,,,
stink,3,roate 00010,knish 11210,stink 22222,,,,,,
abate,3,roate 00122,chubs 00010,abate 22222,,,,,,
death,3,roate 00221,adeem 11100,death 22222,,,,,,
crust,3,roate 10010,scuft 11202,crust 22222,,,,,,
pride,3,roate 10002,dimps 11010,pride 22222,,,,,,
croak,3,roate 11100,macon 01110,croak 22222,,,,,,
adobe,3,roate 01102,aband 21001,adobe 22222,,,,,,
sower,3,roate 12001,hwyls 01001,sower 22222,,,,,,
repay,3,roate 20101,calmy 01002,repay 22222,,,,,,
crate,3,roate 10222,abaci 00210,crate 22222,,,,,,
cluck,3,roate 00000,clips 12000,cluck 22222,,,,,,
forth,3,roate 12020,fawny 20000,forth 22222,,,,,,
first,3,roate 10010,scuft 10012,first 22222,,,,,,
stand,3,roate 00210,skint 20021,stand 22222,,,,,,
print,3,roate 10010,scuft 00002,print 22222,,,,,,
yearn,3,roate 10201,bendy 02101,yearn 22222,,,,,,
crass,3,roate 10200,chins 20001,crass 22222,,,,,,
error,3,roate 11001,wedel 01000,error 22222,,,,,,
swirl,3,roate 10000,sculk 20010,swirl 22222,,,,,,
argue,3,roate 10102,cauls 01100,argue 22222,,,,,,
totem,3,roate 02011,milch 10000,totem 22222,,,,,,
wooer,3,roate 11001,wedel 20020,wooer 22222,,,,,,
front,3,roate 11010,snoot 01202,front 22222,,,,,,
start,3,roate 10210,tinct 10002,start 22222,,,,,,
greet,3,roate 10011,serer 01120,greet 22222,,,,,,
lusty,3,roate 00020,linds 20001,lusty 22222,,,,,,
round,3,roate 22000,ached 00002,round 22222,,,,,,
islet,3,roate 00011,seeld 11010,islet 22222,,,,,,
forge,3,roate 12002,chogs 00120,forge 22222,,,,,,
corny,3,roate 12000,curds 20200,corny 22222,,,,,,
moult,3,roate 02010,mucin 21000,moult 22222,,,,,,
