chide,4,soare 00002,clint 20200,aahed 00111,chide 22222,,,,,,
elfin,4,soare 00001,denet 01100,aliya 02100,elfin 22222,,,,,,
neigh,4,soare 00001,denet 02100,blain 00011,neigh 22222,,,,,,
minim,4,soare 00000,linch 01200,aalii 00010,minim 22222,,,,,,
melon,4,soare 01001,pylon 00222,abaft 00000,melon 22222,,,,,,
ankle,4,soare 00102,gault 01020,abamp 20000,ankle 22222,,,,,,
arrow,4,soare 01110,macon 01020,aband 20000,arrow 22222,,,,,,
mushy,4,soare 10000,hists 10200,abamp 00010,mushy 22222,,,,,,
tribe,4,soare 00012,dript 02201,batta 10100,tribe 22222,,,,,,
eager,4,soare 00111,talar 02002,gawcy 12000,eager 22222,,,,,,
birth,4,soare 00010,cuing 00100,abamp 01000,birth 22222,,,,,,
graph,4,soare 00210,clint 00000,aahed 10100,graph 22222,,,,,,
odder,4,soare 01011,feted 00021,flurr 00002,odder 22222,,,,,,
clack,4,soare 00200,plink 02002,abaca 00210,clack 22222,,,,,,
weigh,4,soare 00001,denet 02000,beigy 02220,weigh 22222,,,,,,
ladle,4,soare 00102,gault 02010,ached 10011,ladle 22222,,,,,,
strip,4,soare 20010,bumph 00010,aargh 00200,strip 22222,,,,,,
minus,4,soare 10000,hists 02002,abaca 00000,minus 22222,,,,,,
vicar,4,soare 00110,raita 11100,aargh 10100,vicar 22222,,,,,,
dress,4,soare 10011,richt 10000,acred 00111,dress 22222,,,,,,
ditch,4,soare 00000,linch 02022,adaws 01000,ditch 22222,,,,,,
gypsy,4,soare 10000,hists 00100,aargh 00010,gypsy 22222,,,,,,
taffy,4,soare 00100,clint 00001,baffy 02222,taffy 22222,,,,,,
swoop,4,soare 21000,cloot 00220,knosp 00112,swoop 22222,,,,,,
sight,4,soare 20000,plink 00100,abash 00011,sight 22222,,,,,,
broke,4,soare 01012,panto 00001,befog 21010,broke 22222,,,,,,
sixty,4,soare 20000,plink 00100,abash 00010,sixty 22222,,,,,,
leper,4,soare 00011,denet 02020,alvar 01002,leper 22222,,,,,,
bulge,4,soare 00002,clint 01000,aalii 00200,bulge 22222,,,,,,
toxic,4,soare 02000,linty 01010,admix 00021,toxic 22222,,,,,,
brand,4,soare 00210,clint 00020,bifid 20002,brand 22222,,,,,,
plumb,4,soare 00000,linch 10000,baldy 10100,plumb 22222,,,,,,
dingy,4,soare 00000,linch 02200,dacks 20000,dingy 22222,,,,,,
butte,4,soare 00002,clint 00001,aahed 00010,butte 22222,,,,,,
drill,4,soare 00010,cuing 00200,afald 00011,drill 22222,,,,,,
bicep,4,soare 00001,denet 00020,abamp 01002,bicep 22222,,,,,,
krill,4,soare 00010,cuing 00200,afald 00010,krill 22222,,,,,,
hyena,4,soare 00101,datal 01000,abamp 10000,hyena 22222,,,,,,
think,4,soare 00000,linch 01101,agast 00001,think 22222,,,,,,
ratio,4,soare 01110,macon 02010,aahed 02000,ratio 22222,,,,,,
phone,4,soare 01002,bling 00020,aahed 00110,phone 22222,,,,,,
camel,4,soare 00101,datal 02002,ganch 02010,camel 22222,,,,,,
proof,4,soare 01010,cloot 00220,bedim 00000,proof 22222,,,,,,
petal,4,soare 00101,datal 00222,abamp 10001,petal 22222,,,,,,
throb,4,soare 01010,cloot 00021,abmho 01011,throb 22222,,,,,,
maybe,4,soare 00102,gault 02000,amain 11000,maybe 22222,,,,,,
fetal,4,soare 00101,datal 00222,abamp 10000,fetal 22222,,,,,,
sprig,4,soare 20010,bumph 00010,aargh 00210,sprig 22222,,,,,,
spine,4,soare 20002,clipt 00210,abaka 00000,spine 22222,,,,,,
shout,4,soare 21000,cloot 00202,adhan 00100,shout 22222,,,,,,
dodgy,4,soare 02000,linty 00002,brogh 00120,dodgy 22222,,,,,,
binge,4,soare 00002,clint 00110,aahed 00010,binge 22222,,,,,,
nutty,4,soare 00000,linch 00100,abaft 00001,nutty 22222,,,,,,
leapt,4,soare 00201,letch 22100,abamp 00201,leapt 22222,,,,,,
myrrh,4,soare 00010,cuing 00000,aahed 00100,myrrh 22222,,,,,,
width,4,soare 00000,linch 02002,aahed 00101,width 22222,,,,,,
tower,4,soare 02011,vower 02222,clapt 00001,tower 22222,,,,,,
baron,4,soare 01110,macon 02022,aargh 02200,baron 22222,,,,,,
fever,4,soare 00011,denet 02020,alvar 00202,fever 22222,,,,,,
belie,4,soare 00001,denet 01000,filch 01200,belie 22222,,,,,,
expel,4,soare 00001,denet 01020,apeek 01120,expel 22222,,,,,,
baler,4,soare 00111,talar 02202,abaca 11000,baler 22222,,,,,,
north,4,soare 02010,curdy 00200,enmew 01000,north 22222,,,,,,
frill,4,soare 00010,cuing 00200,afald 01010,frill 22222,,,,,,
awash,4,soare 10100,lassi 01020,aahed 10100,awash 22222,,,,,,
scowl,4,soare 21000,cloot 11200,aahed 00000,scowl 22222,,,,,,
frail,4,soare 00210,clint 01100,aargh 10100,frail 22222,,,,,,
drift,4,soare 00010,cuing 00200,afald 01001,drift 22222,,,,,,
limbo,4,soare 01000,clint 01100,aalii 00110,limbo 22222,,,,,,
fence,4,soare 00001,denet 01200,chimp 10000,fence 22222,,,,,,
revel,4,soare 00011,denet 02020,alvar 01201,revel 22222,,,,,,
prior,4,soare 01010,cloot 00020,aimer 01001,prior 22222,,,,,,
knelt,4,soare 00001,denet 01102,aalii 00100,knelt 22222,,,,,,
cello,4,soare 01001,pylon 00110,aahed 00010,cello 22222,,,,,,
debug,4,soare 00001,denet 22000,aalii 00000,debug 22222,,,,,,
crime,4,soare 00012,dript 02200,banco 00010,crime 22222,,,,,,
imbue,4,soare 00002,clint 00100,admix 00110,imbue 22222,,,,,,
pinky,4,soare 00000,linch 02200,dacks 00020,pinky 22222,,,,,,
stave,4,soare 20202,thilk 10000,agave 00222,stave 22222,,,,,,
chock,4,soare 01000,clint 10000,aargh 00001,chock 22222,,,,,,
video,4,soare 01001,pylon 00010,abcee 00020,video 22222,,,,,,
cleft,4,soare 00001,denet 01002,abaci 00010,cleft 22222,,,,,,
frost,4,soare 11010,agood 00200,aarti 00110,frost 22222,,,,,,
prawn,4,soare 00210,clint 00010,abamp 00201,prawn 22222,,,,,,
booty,4,soare 01000,clint 00001,boody 22202,booty 22222,,,,,,
stiff,4,soare 20000,plink 00200,ahent 00001,stiff 22222,,,,,,
plaza,4,soare 00100,clint 02000,aahed 11000,plaza 22222,,,,,,
ledge,4,soare 00001,denet 11000,chewy 00100,ledge 22222,,,,,,
tweak,4,soare 00101,datal 00120,aleck 10202,tweak 22222,,,,,,
bacon,4,soare 01100,cloot 10020,aahed 02000,bacon 22222,,,,,,
cable,4,soare 00102,gault 02020,abaca 11010,cable 22222,,,,,,
brawl,4,soare 00210,clint 01000,aahed 10000,brawl 22222,,,,,,
drone,4,soare 01012,panto 00101,aahed 00011,drone 22222,,,,,,
mucus,4,soare 10000,hists 00002,aalii 00000,mucus 22222,,,,,,
coven,4,soare 02001,meynt 01010,navew 10220,coven 22222,,,,,,
tumor,4,soare 01010,cloot 00021,abmho 00201,tumor 22222,,,,,,
truer,4,soare 00011,denet 00021,auger 01021,truer 22222,,,,,,
wrath,4,soare 00210,clint 00001,aahed 10100,wrath 22222,,,,,,
stall,4,soare 20200,clint 01001,abaka 00200,stall 22222,,,,,,
axial,4,soare 00100,clint 01200,aahed 10000,axial 22222,,,,,,
daily,4,soare 00100,clint 01200,aahed 02001,daily 22222,,,,,,
niche,4,soare 00002,clint 10110,abmho 00020,niche 22222,,,,,,
nylon,4,soare 01000,clint 01010,aalii 00200,nylon 22222,,,,,,
merry,4,soare 00011,denet 02000,marly 20102,merry 22222,,,,,,
flail,4,soare 00200,plink 01100,abaft 00210,flail 22222,,,,,,
wheat,4,soare 00101,datal 00120,aleck 10200,wheat 22222,,,,,,
cower,4,soare 02011,vower 02222,clapt 20000,cower 22222,,,,,,
brute,4,soare 00012,dript 02001,aarti 00120,brute 22222,,,,,,
leggy,4,soare 00001,denet 02000,beigy 02012,leggy 22222,,,,,,
sinew,4,soare 20001,clipt 00100,agene 00110,sinew 22222,,,,,,
skier,4,soare 20011,hewer 00022,aalii 00010,skier 22222,,,,,,
penny,4,soare 00001,denet 02100,blain 00001,penny 22222,,,,,,
jumpy,4,soare 00000,linch 00000,dempt 00220,jumpy 22222,,,,,,
rally,4,soare 00110,raita 22000,ached 10000,rally 22222,,,,,,
scary,4,soare 20220,kempt 00000,acidy 12002,scary 22222,,,,,,
modem,4,soare 02001,meynt 11000,aahed 00021,modem 22222,,,,,,
parka,4,soare 00110,raita 12002,abaka 10022,parka 22222,,,,,,
livid,4,soare 00000,linch 21000,abamp 00000,livid 22222,,,,,,
trump,4,soare 00010,cuing 01000,abmho 00100,trump 22222,,,,,,
reuse,4,soare 10011,richt 20000,abaca 00000,reuse 22222,,,,,,
avoid,4,soare 01100,cloot 00200,abrim 20020,avoid 22222,,,,,,
quote,4,soare 01002,bling 00000,aahed 00010,quote 22222,,,,,,
devil,4,soare 00001,denet 22000,aalii 00120,devil 22222,,,,,,
liken,4,soare 00001,denet 00120,algin 01012,liken 22222,,,,,,
gayer,4,soare 00111,talar 02002,gawcy 22001,gayer 22222,,,,,,
gland,4,soare 00200,plink 02020,abaca 00200,gland 22222,,,,,,
rumor,4,soare 01010,cloot 00020,aimer 00201,rumor 22222,,,,,,
thigh,4,soare 00000,linch 01001,abaft 00001,thigh 22222,,,,,,
white,4,soare 00002,clint 00201,aahed 00110,white 22222,,,,,,
bulky,4,soare 00000,linch 10000,baldy 20202,bulky 22222,,,,,,
paddy,4,soare 00100,clint 00000,gaped 02101,paddy 22222,,,,,,
inbox,4,soare 01000,clint 00110,abbas 00200,inbox 22222,,,,,,
grain,4,soare 00210,clint 00110,aband 00210,grain 22222,,,,,,
gleam,4,soare 00101,datal 00021,agene 11200,gleam 22222,,,,,,
fruit,4,soare 00010,cuing 01100,aahed 00000,fruit 22222,,,,,,
sappy,4,soare 20100,dault 02000,abamp 10001,sappy 22222,,,,,,
taker,4,soare 00111,talar 22002,abamp 10000,taker 22222,,,,,,
tract,4,soare 00210,clint 10001,abaka 00200,tract 22222,,,,,,
ovine,4,soare 01002,bling 00220,abamp 00000,ovine 22222,,,,,,
spiky,4,soare 20000,plink 10201,abaka 00020,spiky 22222,,,,,,
frank,4,soare 00210,clint 00020,bifid 00100,frank 22222,,,,,,
mambo,4,soare 01100,cloot 00100,abamp 11010,mambo 22222,,,,,,
right,4,soare 00010,cuing 00101,aargh 00111,right 22222,,,,,,
clank,4,soare 00200,plink 02022,abaca 00210,clank 22222,,,,,,
trust,4,soare 10010,cruft 02201,abash 00020,trust 22222,,,,,,
lumen,4,soare 00001,denet 00120,algin 01002,lumen 22222,,,,,,
spook,4,soare 21000,cloot 00220,knosp 10111,spook 22222,,,,,,
amber,4,soare 00111,talar 01002,abaci 21000,amber 22222,,,,,,
lathe,4,soare 00102,gault 02011,aahed 02110,lathe 22222,,,,,,
corer,4,soare 02011,vower 02021,aargh 00100,corer 22222,,,,,,
dirty,4,soare 00010,cuing 00100,abamp 00000,dirty 22222,,,,,,
slyly,4,soare 20000,plink 01000,ahull 00010,slyly 22222,,,,,,
affix,4,soare 00100,clint 00100,aahed 20000,affix 22222,,,,,,
alloy,4,soare 01100,cloot 01020,ablow 20120,alloy 22222,,,,,,
sheep,4,soare 20001,clipt 00010,adhan 00100,sheep 22222,,,,,,
kinky,4,soare 00000,linch 02200,dacks 00010,kinky 22222,,,,,,
wooly,4,soare 01000,clint 01000,acold 00120,wooly 22222,,,,,,
flung,4,soare 00000,linch 10100,befog 00102,flung 22222,,,,,,
quail,4,soare 00200,plink 01100,abaft 00200,quail 22222,,,,,,
brunt,4,soare 00010,cuing 01020,abaft 01002,brunt 22222,,,,,,
grimy,4,soare 00010,cuing 00201,aalii 00010,grimy 22222,,,,,,
curvy,4,soare 00010,cuing 22000,alvar 00101,curvy 22222,,,,,,
cagey,4,soare 00101,datal 02000,ached 11020,cagey 22222,,,,,,
deuce,4,soare 00001,denet 21000,aalii 00000,deuce 22222,,,,,,
state,4,soare 20202,thilk 10000,agave 00202,state 22222,,,,,,
milky,4,soare 00000,linch 12000,bumfs 00100,milky 22222,,,,,,
bison,4,soare 11000,gisms 02200,aahed 00000,bison 22222,,,,,,
graft,4,soare 00210,clint 00002,aahed 10000,graft 22222,,,,,,
hedge,4,soare 00001,denet 11000,chewy 01100,hedge 22222,,,,,,
girly,4,soare 00010,cuing 00101,aargh 00210,girly 22222,,,,,,
swash,4,soare 10200,flosh 00012,amate 00200,swash 22222,,,,,,
boney,4,soare 02001,meynt 01110,aahed 00020,boney 22222,,,,,,
endow,4,soare 01001,pylon 00021,aahed 00011,endow 22222,,,,,,
abhor,4,soare 01110,macon 01020,aband 22000,abhor 22222,,,,,,
welch,4,soare 00001,denet 02000,beigy 02000,welch 22222,,,,,,
blade,4,soare 00202,flimp 02000,aband 01201,blade 22222,,,,,,
tight,4,soare 00000,linch 02001,compt 00001,tight 22222,,,,,,
geese,4,soare 10001,uneth 00100,aargh 00010,geese 22222,,,,,,
miser,4,soare 10011,richt 12000,aimer 02122,miser 22222,,,,,,
mirth,4,soare 00010,cuing 00100,abamp 00010,mirth 22222,,,,,,
cabal,4,soare 00100,clint 21000,aahed 12000,cabal 22222,,,,,,
leech,4,soare 00001,denet 01000,filch 00122,leech 22222,,,,,,
pecan,4,soare 00101,datal 00020,bacca 01200,pecan 22222,,,,,,
droit,4,soare 01010,cloot 00202,aband 00001,droit 22222,,,,,,
grail,4,soare 00210,clint 01100,aargh 10110,grail 22222,,,,,,
ralph,4,soare 00110,raita 22000,ached 10100,ralph 22222,,,,,,
tango,4,soare 01100,cloot 00101,aalii 02000,tango 22222,,,,,,
smith,4,soare 20000,plink 00200,ahent 01001,smith 22222,,,,,,
mower,4,soare 02011,vower 02222,clapt 00000,mower 22222,,,,,,
payee,4,soare 00101,datal 02000,ached 10010,payee 22222,,,,,,
serif,4,soare 20011,hewer 02001,aalii 00020,serif 22222,,,,,,
drape,4,soare 00212,diact 20200,abaka 00200,drape 22222,,,,,,
fifth,4,soare 00000,linch 02002,aahed 00100,fifth 22222,,,,,,
spank,4,soare 20200,clint 00020,aahed 10000,spank 22222,,,,,,
glaze,4,soare 00202,flimp 02000,aband 00200,glaze 22222,,,,,,
testy,4,soare 10001,uneth 00110,abies 00011,testy 22222,,,,,,
tepee,4,soare 00001,denet 01021,abamp 00001,tepee 22222,,,,,,
zonal,4,soare 02100,nidal 10022,aarti 10000,zonal 22222,,,,,,
curry,4,soare 00010,cuing 22000,alvar 00001,curry 22222,,,,,,
grand,4,soare 00210,clint 00020,bifid 00002,grand 22222,,,,,,
banjo,4,soare 01100,cloot 00100,abamp 11000,banjo 22222,,,,,,
axion,4,soare 01100,cloot 00020,aboon 20022,axion 22222,,,,,,
bezel,4,soare 00001,denet 02020,bavin 20000,bezel 22222,,,,,,
nasal,4,soare 10100,lassi 11200,abaca 10100,nasal 22222,,,,,,
filer,4,soare 00011,denet 00020,bilgy 02200,filer 22222,,,,,,
brace,4,soare 00212,diact 00220,aargh 10100,brace 22222,,,,,,
allay,4,soare 00100,clint 01000,dampy 01002,allay 22222,,,,,,
pubic,4,soare 00000,linch 01010,abamp 01001,pubic 22222,,,,,,
raven,4,soare 00111,talar 02001,maror 02100,raven 22222,,,,,,
gnash,4,soare 10200,flosh 00022,aargh 10012,gnash 22222,,,,,,
munch,4,soare 00000,linch 00222,abamp 00010,munch 22222,,,,,,
dully,4,soare 00000,linch 10000,baldy 00112,dully 22222,,,,,,
eking,4,soare 00001,denet 01100,aliya 00200,eking 22222,,,,,,
thing,4,soare 00000,linch 01101,agast 01001,thing 22222,,,,,,
hurry,4,soare 00010,cuing 02000,rhomb 11000,hurry 22222,,,,,,
theft,4,soare 00001,denet 01001,aceta 00210,theft 22222,,,,,,
pygmy,4,soare 00000,linch 00000,dempt 00110,pygmy 22222,,,,,,
ranch,4,soare 00110,raita 22000,ached 11100,ranch 22222,,,,,,
wring,4,soare 00010,cuing 00222,abaca 00000,wring 22222,,,,,,
froze,4,soare 01012,panto 00001,befog 01110,froze 22222,,,,,,
newer,4,soare 00011,denet 02120,ablow 00001,newer 22222,,,,,,
moose,4,soare 11002,chang 00000,aalii 00000,moose 22222,,,,,,
drown,4,soare 01010,cloot 00200,dwang 21010,drown 22222,,,,,,
vegan,4,soare 00101,datal 00020,bacca 01000,vegan 22222,,,,,,
union,4,soare 01000,clint 00210,ablow 00020,union 22222,,,,,,
lever,4,soare 00011,denet 02020,alvar 01202,lever 22222,,,,,,
lorry,4,soare 02010,curdy 00102,aalii 00100,lorry 22222,,,,,,
cabby,4,soare 00100,clint 20000,aahed 02000,cabby 22222,,,,,,
druid,4,soare 00010,cuing 01100,aahed 00001,druid 22222,,,,,,
exact,4,soare 00201,letch 01120,aband 00200,exact 22222,,,,,,
truth,4,soare 00010,cuing 01000,abmho 00010,truth 22222,,,,,,
dopey,4,soare 02001,meynt 01100,aahed 00021,dopey 22222,,,,,,
spear,4,soare 20111,enmew 10000,aahed 10010,spear 22222,,,,,,
cried,4,soare 00011,denet 10020,cided 21022,cried 22222,,,,,,
chime,4,soare 00002,clint 20200,aahed 00110,chime 22222,,,,,,
crony,4,soare 01010,cloot 20200,adhan 00001,crony 22222,,,,,,
timid,4,soare 00000,linch 01000,acted 00102,timid 22222,,,,,,
batch,4,soare 00100,clint 10001,bumph 20002,batch 22222,,,,,,
rotor,4,soare 01010,cloot 00121,abamp 00000,rotor 22222,,,,,,
crack,4,soare 00210,clint 10000,abaca 00210,crack 22222,,,,,,
curve,4,soare 00012,dript 01000,aahed 00010,curve 22222,,,,,,
latte,4,soare 00102,gault 02011,aahed 02010,latte 22222,,,,,,
witch,4,soare 00000,linch 02022,adaws 00010,witch 22222,,,,,,
bunch,4,soare 00000,linch 00222,abamp 01000,bunch 22222,,,,,,
anvil,4,soare 00100,clint 01110,aalii 20120,anvil 22222,,,,,,
broth,4,soare 01010,cloot 00201,abaft 01001,broth 22222,,,,,,
madly,4,soare 00100,clint 01000,dampy 12102,madly 22222,,,,,,
dried,4,soare 00011,denet 10020,cided 01122,dried 22222,,,,,,
known,4,soare 01000,clint 00010,aargh 00000,known 22222,,,,,,
magma,4,soare 00100,clint 00000,gaped 11000,magma 22222,,,,,,
punch,4,soare 00000,linch 00222,abamp 00001,punch 22222,,,,,,
pasty,4,soare 10100,lassi 02200,hanap 02001,pasty 22222,,,,,,
rapid,4,soare 00110,raita 22100,aband 10002,rapid 22222,,,,,,
clang,4,soare 00200,plink 02020,abaca 00210,clang 22222,,,,,,
anger,4,soare 00111,talar 01002,abaci 20000,anger 22222,,,,,,
goofy,4,soare 01000,clint 00000,wedgy 00012,goofy 22222,,,,,,
stuff,4,soare 20000,plink 00000,aahed 00000,stuff 22222,,,,,,
bleep,4,soare 00001,denet 01020,apeek 01220,bleep 22222,,,,,,
mecca,4,soare 00101,datal 01000,abamp 10010,mecca 22222,,,,,,
folio,4,soare 01000,clint 01100,aalii 00220,folio 22222,,,,,,
setup,4,soare 20001,clipt 00011,abuna 00100,setup 22222,,,,,,
quash,4,soare 10200,flosh 00022,aargh 10002,quash 22222,,,,,,
happy,4,soare 00100,clint 00000,gaped 02100,happy 22222,,,,,,
newly,4,soare 00001,denet 02100,blain 01001,newly 22222,,,,,,
fussy,4,soare 10000,hists 00100,aargh 00000,fussy 22222,,,,,,
relic,4,soare 00011,denet 02000,marly 00110,relic 22222,,,,,,
fudge,4,soare 00002,clint 00000,bifid 00101,fudge 22222,,,,,,
femur,4,soare 00011,denet 02000,marly 10100,femur 22222,,,,,,
forte,4,soare 02012,brugh 01000,aarti 00220,forte 22222,,,,,,
petty,4,soare 00001,denet 02001,aleph 00110,petty 22222,,,,,,
golly,4,soare 02000,linty 10002,defog 00011,golly 22222,,,,,,
plait,4,soare 00200,plink 22100,aahed 10000,plait 22222,,,,,,
fleck,4,soare 00001,denet 01000,filch 20120,fleck 22222,,,,,,
felon,4,soare 01001,pylon 00222,abaft 00010,felon 22222,,,,,,
thrum,4,soare 00010,cuing 01000,abmho 00110,thrum 22222,,,,,,
ficus,4,soare 10000,hists 02002,abaca 00010,ficus 22222,,,,,,
stash,4,soare 10200,flosh 00012,amate 00210,stash 22222,,,,,,
wiser,4,soare 10011,richt 12000,aimer 02022,wiser 22222,,,,,,
junta,4,soare 00100,clint 00011,aahed 10000,junta 22222,,,,,,
daunt,4,soare 00100,clint 00022,dight 20002,daunt 22222,,,,,,
scree,4,soare 20011,hewer 01021,abaca 00010,scree 22222,,,,,,
impel,4,soare 00001,denet 00020,abamp 00011,impel 22222,,,,,,
await,4,soare 00100,clint 00102,abamp 20200,await 22222,,,,,,
press,4,soare 10011,richt 10000,acred 00110,press 22222,,,,,,
whose,4,soare 11002,chang 02000,aarti 00000,whose 22222,,,,,,
stoop,4,soare 21000,cloot 00221,aahed 00000,stoop 22222,,,,,,
mangy,4,soare 00100,clint 00010,fundy 00202,mangy 22222,,,,,,
eying,4,soare 00001,denet 01100,aliya 00210,eying 22222,,,,,,
inlet,4,soare 00001,denet 00122,aalii 00210,inlet 22222,,,,,,
crone,4,soare 01012,panto 00101,aahed 00010,crone 22222,,,,,,
hence,4,soare 00001,denet 01200,chimp 11000,hence 22222,,,,,,
pinch,4,soare 00000,linch 02222,cowps 10010,pinch 22222,,,,,,
teddy,4,soare 00001,denet 12001,acted 00111,teddy 22222,,,,,,
sully,4,soare 20000,plink 01000,ahull 00110,sully 22222,,,,,,
snore,4,soare 21022,crwth 01000,abamp 00000,snore 22222,,,,,,
ripen,4,soare 00011,denet 00120,ancon 00002,ripen 22222,,,,,,
snowy,4,soare 21000,cloot 00200,adhan 00001,snowy 22222,,,,,,
attic,4,soare 00100,clint 10101,aalii 20020,attic 22222,,,,,,
going,4,soare 02000,linty 01100,aahed 00000,going 22222,,,,,,
hound,4,soare 02000,linty 00100,bumph 01001,hound 22222,,,,,,
clump,4,soare 00000,linch 10010,abaka 00000,clump 22222,,,,,,
tonal,4,soare 02100,nidal 10022,aarti 10010,tonal 22222,,,,,,
bigot,4,soare 01000,clint 00102,abamp 01000,bigot 22222,,,,,,
peril,4,soare 00011,denet 02000,marly 00210,peril 22222,,,,,,
piece,4,soare 00001,denet 01010,acidy 01100,piece 22222,,,,,,
undid,4,soare 00000,linch 01100,putid 01021,undid 22222,,,,,,
basal,4,soare 10100,lassi 11200,abaca 11100,basal 22222,,,,,,
shine,4,soare 20002,clipt 00200,aahed 00110,shine 22222,,,,,,
gecko,4,soare 01001,pylon 00010,abcee 00210,gecko 22222,,,,,,
rodeo,4,soare 01011,feted 00021,flurr 00010,rodeo 22222,,,,,,
steer,4,soare 20011,hewer 01022,aarti 00110,steer 22222,,,,,,
scamp,4,soare 20200,clint 10000,abamp 00222,scamp 22222,,,,,,
manly,4,soare 00100,clint 01010,abaka 10000,manly 22222,,,,,,
hello,4,soare 01001,pylon 00110,aahed 00110,hello 22222,,,,,,
organ,4,soare 01110,macon 01012,abohm 10100,organ 22222,,,,,,
feral,4,soare 00111,talar 00121,aargh 10200,feral 22222,,,,,,
adapt,4,soare 00100,clint 00002,aahed 10001,adapt 22222,,,,,,
polka,4,soare 02100,nidal 00011,aahed 10000,polka 22222,,,,,,
rayon,4,soare 01110,macon 02022,aargh 02100,rayon 22222,,,,,,
faith,4,soare 00100,clint 00201,aahed 02100,faith 22222,,,,,,
match,4,soare 00100,clint 10001,bumph 00102,match 22222,,,,,,
mercy,4,soare 00011,denet 02000,marly 20202,mercy 22222,,,,,,
tepid,4,soare 00001,denet 12001,acted 00112,tepid 22222,,,,,,
riser,4,soare 10011,richt 12000,aimer 02021,riser 22222,,,,,,
twixt,4,soare 00000,linch 01000,acted 00100,twixt 22222,,,,,,
flush,4,soare 10000,hists 10100,abaft 00010,flush 22222,,,,,,
eject,4,soare 00001,denet 01012,aalii 00000,eject 22222,,,,,,
roger,4,soare 02011,vower 02021,aargh 00110,roger 22222,,,,,,
refit,4,soare 00011,denet 02002,abrim 00120,refit 22222,,,,,,
adult,4,soare 00100,clint 01002,abaft 20002,adult 22222,,,,,,
judge,4,soare 00002,clint 00000,bifid 00001,judge 22222,,,,,,
rural,4,soare 00110,raita 11000,adman 00020,rural 22222,,,,,,
shave,4,soare 20202,thilk 02000,amped 10010,shave 22222,,,,,,
sissy,3,soare 10000,hists 02101,sissy 22222,,,,,,,
serve,3,soare 20011,hewer 01001,serve 22222,,,,,,,
heath,3,soare 00201,letch 02101,heath 22222,,,,,,,
dwarf,3,soare 00220,dicht 20000,dwarf 22222,,,,,,,
model,3,soare 02001,meynt 21000,model 22222,,,,,,,
stink,3,soare 20000,plink 00222,stink 22222,,,,,,,
grade,3,soare 00212,diact 10200,grade 22222,,,,,,,
abate,3,soare 00102,gault 01001,abate 22222,,,,,,,
death,3,soare 00201,letch 02102,death 22222,,,,,,,
crust,3,soare 10010,cruft 22202,crust 22222,,,,,,,
stool,3,soare 21000,cloot 01221,stool 22222,,,,,,,
colon,3,soare 01000,clint 21010,colon 22222,,,,,,,
react,3,soare 00211,cetyl 12100,react 22222,,,,,,,
pride,3,soare 00012,dript 12210,pride 22222,,,,,,,
floss,3,soare 11000,gisms 00102,floss 22222,,,,,,,
croak,3,soare 01110,macon 01110,croak 22222,,,,,,,
trawl,3,soare 00210,clint 01001,trawl 22222,,,,,,,
adobe,3,soare 01102,bundt 10010,adobe 22222,,,,,,,
sower,3,soare 22011,abaca 00000,sower 22222,,,,,,,
crate,3,soare 00212,diact 00211,crate 22222,,,,,,,
flesh,3,soare 10001,uneth 00202,flesh 22222,,,,,,,
first,3,soare 10010,cruft 01012,first 22222,,,,,,,
ivory,3,soare 01020,acidy 00102,ivory 22222,,,,,,,
yearn,3,soare 00221,lathy 01001,yearn 22222,,,,,,,
crass,3,soare 10210,chapt 20200,crass 22222,,,,,,,
offal,3,soare 01100,cloot 01100,offal 22222,,,,,,,
agree,3,soare 00111,talar 01001,agree 22222,,,,,,,
error,3,soare 01011,feted 01000,error 22222,,,,,,,
swirl,3,soare 20020,hault 00010,swirl 22222,,,,,,,
argue,3,soare 00112,banco 01000,argue 22222,,,,,,,
delta,3,soare 00101,datal 21101,delta 22222,,,,,,,
flick,3,soare 00000,linch 11020,flick 22222,,,,,,,
totem,3,soare 02001,meynt 11001,totem 22222,,,,,,,
shrub,3,soare 20010,bumph 11001,shrub 22222,,,,,,,
biome,3,soare 01002,bling 20100,biome 22222,,,,,,,
start,3,soare 20220,kempt 00001,start 22222,,,,,,,
round,3,soare 02010,curdy 01110,round 22222,,,,,,,
lying,3,soare 00000,linch 21100,lying 22222,,,,,,,
forge,3,soare 02012,brugh 01020,forge 22222,,,,,,,
corny,3,soare 02010,curdy 20202,corny 22222,,,,,,,
moult,3,soare 02000,linty 10010,moult 22222,,,,,,,
salad,3,soare 20100,dault 11010,salad 22222,,,,,,,
agate,3,soare 00102,gault 11001,agate 22222,,,,,,,
spicy,3,soare 20000,plink 10200,spicy 22222,,,,,,,
spray,3,soare 20110,cuppy 00102,spray 22222,,,,,,,
essay,3,soare 10101,ajwan 00020,essay 22222,,,,,,,
fjord,3,soare 01020,acidy 00010,fjord 22222,,,,,,,
alone,3,soare 01102,bundt 00100,alone 22222,,,,,,,
dowry,3,soare 02020,aband 00001,dowry 22222,,,,,,,
ought,3,soare 01000,clint 00002,ought 22222,,,,,,,
pilot,3,soare 01000,clint 01102,pilot 22222,,,,,,,
tweed,3,soare 00001,denet 11021,tweed 22222,,,,,,,
comet,3,soare 02001,meynt 11002,comet 22222,,,,,,,
steed,3,soare 20001,clipt 00001,steed 22222,,,,,,,
erode,3,soare 01011,feted 01011,erode 22222,,,,,,,
world,3,soare 02010,curdy 00210,world 22222,,,,,,,
