mambo,4,slate 00100,minor 10010,cigar 00010,mambo 22222,,,,
clank,4,slate 02200,brick 00012,cigar 20010,clank 22222,,,,
trust,4,slate 10010,foist 00021,rebut 10011,trust 22222,,,,
lumen,4,slate 01001,newer 10020,karma 00010,lumen 22222,,,,
spook,4,slate 20000,corny 01000,spike 22010,spook 22222,,,,
carat,4,slate 00110,taint 01002,fjord 00010,carat 22222,,,,
affix,4,slate 00100,minor 01000,humph 00000,affix 22222,,,,
alloy,4,slate 01100,minor 00020,belly 00102,alloy 22222,,,,
sheep,4,slate 20001,cheer 02220,humph 10010,sheep 22222,,,,
kinky,4,slate 00000,round 00010,pinch 02200,kinky 22222,,,,
wooly,4,slate 01000,golly 01022,awake 01000,wooly 22222,,,,
mauve,4,slate 00102,grind 00000,aback 10000,mauve 22222,,,,
flung,4,slate 02000,frock 20000,cigar 00100,flung 22222,,,,
yacht,4,slate 00110,taint 02002,cigar 10010,yacht 22222,,,,
fried,4,slate 00001,diner 11021,focal 20000,fried 22222,,,,
brunt,4,slate 00010,trout 02012,cigar 00001,brunt 22222,,,,
grimy,4,slate 00000,round 10000,perch 00100,grimy 22222,,,,
curvy,4,slate 00000,round 10100,birch 00210,curvy 22222,,,,
deuce,4,slate 00001,diner 20010,rebut 01010,deuce 22222,,,,
state,4,slate 20212,vigor 00000,awake 00202,state 22222,,,,
milky,4,slate 01000,golly 00202,karma 10010,milky 22222,,,,
bison,4,slate 10000,missy 02200,cigar 02000,bison 22222,,,,
graft,4,slate 00210,trick 12000,dwarf 00211,graft 22222,,,,
hedge,4,slate 00001,diner 10010,tweed 00111,hedge 22222,,,,
swash,4,slate 10200,brush 00012,humph 00002,swash 22222,,,,
boney,4,slate 00001,diner 00220,humph 00000,boney 22222,,,,
coupe,4,slate 00002,doing 02000,cigar 20000,coupe 22222,,,,
endow,4,slate 00001,diner 10110,awake 01001,endow 22222,,,,
abhor,4,slate 00100,minor 00022,humph 10000,abhor 22222,,,,
welch,4,slate 01001,newer 02100,cigar 10000,welch 22222,,,,
blade,4,slate 02202,bring 20000,model 00111,blade 22222,,,,
tight,4,slate 00010,trout 20002,cigar 02200,tight 22222,,,,
miser,4,slate 10001,rupee 10020,major 20002,miser 22222,,,,
mirth,4,slate 00020,briny 01100,cigar 02001,mirth 22222,,,,
cloud,4,slate 02000,frock 00210,rebut 00020,cloud 22222,,,,
cabal,4,slate 01100,minor 00000,pudgy 00000,cabal 22222,,,,
leech,4,slate 01001,newer 01000,dally 00100,leech 22222,,,,
tenth,4,slate 00011,deter 02100,print 00011,tenth 22222,,,,
pecan,4,slate 00101,cyber 10010,humph 00010,pecan 22222,,,,
droit,4,slate 00010,trout 02202,cigar 01001,droit 22222,,,,
grail,4,slate 01200,incur 10001,cigar 01111,grail 22222,,,,
guise,4,slate 10002,porch 00000,cigar 01100,guise 22222,,,,
ralph,4,slate 01100,minor 00001,marry 02100,ralph 22222,,,,
tango,4,slate 00110,taint 22010,sissy 00000,tango 22222,,,,
biddy,4,slate 00000,round 00001,digit 12000,biddy 22222,,,,
serif,4,slate 20001,cheer 00101,cigar 01001,serif 22222,,,,
drape,4,slate 00202,brick 02000,dumpy 20020,drape 22222,,,,
fifth,4,slate 00020,briny 00100,awake 00000,fifth 22222,,,,
glaze,4,slate 02202,bring 00001,evade 00202,glaze 22222,,,,
truck,4,slate 00010,trout 22010,stink 01002,truck 22222,,,,
kayak,4,slate 00100,minor 00000,bawdy 01001,kayak 22222,,,,
virus,4,slate 10000,missy 02100,cigar 02001,virus 22222,,,,
testy,4,slate 10011,crust 00011,rebut 02001,testy 22222,,,,
tepee,4,slate 00011,deter 01120,humph 00010,tepee 22222,,,,
fully,4,slate 01000,golly 00222,whiff 00010,fully 22222,,,,
metro,4,slate 00011,deter 02201,marry 20020,metro 22222,,,,
curry,4,slate 00000,round 10100,birch 00110,curry 22222,,,,
grand,4,slate 00200,crowd 02002,bench 00100,grand 22222,,,,
banjo,4,slate 00100,minor 00210,cigar 00010,banjo 22222,,,,
bezel,4,slate 01001,newer 02020,naval 00002,bezel 22222,,,,
occur,4,slate 00000,round 11100,champ 10000,occur 22222,,,,
chain,4,slate 00200,crowd 20000,feign 00102,chain 22222,,,,
gooey,4,slate 00001,diner 00020,cigar 00100,gooey 22222,,,,
filer,4,slate 01001,newer 00022,linen 12020,filer 22222,,,,
allay,4,slate 01100,minor 00000,pudgy 00002,allay 22222,,,,
pubic,4,slate 00000,round 00100,pygmy 20000,pubic 22222,,,,
raven,4,slate 00101,cyber 00021,nymph 10000,raven 22222,,,,
eking,4,slate 00001,diner 01110,brink 00221,eking 22222,,,,
thing,4,slate 00010,trout 20000,lying 00222,thing 22222,,,,
hurry,4,slate 00000,round 10100,birch 00101,hurry 22222,,,,
theft,4,slate 00011,deter 01100,feign 11000,theft 22222,,,,
shorn,4,slate 20000,corny 01110,humph 10000,shorn 22222,,,,
pygmy,4,slate 00000,round 00000,champ 00021,pygmy 22222,,,,
ranch,4,slate 00100,minor 00201,cigar 10011,ranch 22222,,,,
wring,4,slate 00000,round 10020,gawky 10100,wring 22222,,,,
lemon,4,slate 01001,newer 12000,humph 00200,lemon 22222,,,,
mamma,4,slate 00100,minor 10000,gamma 02122,mamma 22222,,,,
froze,4,slate 00002,doing 01000,bravo 02001,froze 22222,,,,
newer,4,slate 00001,diner 00112,awake 01001,newer 22222,,,,
moose,4,slate 10002,porch 01000,feign 01000,moose 22222,,,,
antic,4,slate 00110,taint 11110,cigar 11010,antic 22222,,,,
drown,4,slate 00000,round 11011,cigar 00001,drown 22222,,,,
vegan,4,slate 00101,cyber 00010,unfed 01010,vegan 22222,,,,
guppy,4,slate 00000,round 00100,pygmy 10102,guppy 22222,,,,
lever,4,slate 01001,newer 02022,humph 00000,lever 22222,,,,
lorry,4,slate 01000,golly 02102,cigar 00001,lorry 22222,,,,
image,4,slate 00202,brick 00100,cigar 01110,image 22222,,,,
cabby,4,slate 00100,minor 00000,bawdy 12002,cabby 22222,,,,
cried,4,slate 00001,diner 11021,focal 00100,cried 22222,,,,
chime,4,slate 00002,doing 00200,champ 22020,chime 22222,,,,
crony,4,slate 00000,round 11020,spicy 00012,crony 22222,,,,
stunk,4,slate 20010,input 01011,stink 22022,stunk 22222,,,,
timid,4,slate 00010,trout 20000,lying 00100,timid 22222,,,,
gauge,4,slate 00102,grind 10000,rebut 01010,gauge 22222,,,,
rotor,4,slate 00010,trout 11100,cigar 00001,rotor 22222,,,,
curve,4,slate 00002,doing 00000,cigar 20001,curve 22222,,,,
repel,4,slate 01001,newer 02021,prove 11001,repel 22222,,,,
anvil,4,slate 01100,minor 01100,cigar 01010,anvil 22222,,,,
soapy,4,slate 20200,prick 10000,humph 00020,soapy 22222,,,,
known,4,slate 00000,round 01010,linen 00102,known 22222,,,,
magma,4,slate 00100,minor 10000,gamma 12122,magma 22222,,,,
roost,4,slate 10010,foist 01022,cigar 00001,roost 22222,,,,
woman,4,slate 00100,minor 10110,awake 11000,woman 22222,,,,
punch,4,slate 00000,round 00110,pinch 20222,punch 22222,,,,
downy,4,slate 00000,round 02021,cigar 00000,downy 22222,,,,
knead,4,slate 00101,cyber 00010,unfed 02012,knead 22222,,,,
whirl,4,slate 01000,golly 00100,prude 01000,whirl 22222,,,,
rapid,4,slate 00100,minor 01001,badly 02100,rapid 22222,,,,
clang,4,slate 02200,brick 00010,cigar 20110,clang 22222,,,,
anger,4,slate 00101,cyber 00022,gawky 11000,anger 22222,,,,
goofy,4,slate 00000,round 01000,boozy 02202,goofy 22222,,,,
stuff,4,slate 20010,input 00011,focal 10000,stuff 22222,,,,
bleep,4,slate 02001,fried 00010,evade 10001,bleep 22222,,,,
mecca,4,slate 00101,cyber 10010,humph 00100,mecca 22222,,,,
folio,4,slate 01000,golly 01200,cigar 01000,folio 22222,,,,
setup,4,slate 20011,print 10001,rebut 02021,setup 22222,,,,
verso,4,slate 10001,rupee 10010,focal 01000,verso 22222,,,,
fauna,4,slate 00100,minor 00100,canny 01020,fauna 22222,,,,
gummy,4,slate 00000,round 00100,pygmy 00112,gummy 22222,,,,
fussy,4,slate 10000,missy 00222,humph 02000,fussy 22222,,,,
relic,4,slate 01001,newer 02001,cigar 11001,relic 22222,,,,
ratty,4,slate 00110,taint 12001,perch 00100,ratty 22222,,,,
fudge,4,slate 00002,doing 10001,fjord 20001,fudge 22222,,,,
femur,4,slate 00001,diner 00012,humph 01200,femur 22222,,,,
chirp,4,slate 00000,round 10000,perch 10111,chirp 22222,,,,
alibi,4,slate 02100,agora 20000,cigar 01010,alibi 22222,,,,
whine,4,slate 00002,doing 00220,rebut 01000,whine 22222,,,,
petty,4,slate 00011,deter 02100,print 20001,petty 22222,,,,
felon,4,slate 01001,newer 12000,humph 00000,felon 22222,,,,
brown,4,slate 00000,round 11010,birch 20100,brown 22222,,,,
ficus,4,slate 10000,missy 02100,cigar 12000,ficus 22222,,,,
decry,4,slate 00001,diner 20011,cigar 10001,decry 22222,,,,
wiser,4,slate 10001,rupee 10020,major 00002,wiser 22222,,,,
visor,4,slate 10000,missy 02200,cigar 02002,visor 22222,,,,
daunt,4,slate 00110,taint 02022,dough 20200,daunt 22222,,,,
impel,4,slate 01001,newer 00020,model 10022,impel 22222,,,,
await,4,slate 00110,taint 01102,humph 00000,await 22222,,,,
turbo,4,slate 00010,trout 21110,cigar 00001,turbo 22222,,,,
stoop,4,slate 20010,input 00101,humph 00010,stoop 22222,,,,
mangy,4,slate 00100,minor 20200,sissy 00002,mangy 22222,,,,
eying,4,slate 00001,diner 01110,brink 00220,eying 22222,,,,
inlet,4,slate 01011,wheel 00021,cigar 01000,inlet 22222,,,,
crone,4,slate 00002,doing 01020,pride 02002,crone 22222,,,,
hence,4,slate 00001,diner 00210,humph 20000,hence 22222,,,,
teddy,4,slate 00011,deter 12100,cigar 00000,teddy 22222,,,,
snore,4,slate 20002,chirp 00020,awake 00002,snore 22222,,,,
mouth,4,slate 00020,briny 00000,humph 01102,mouth 22222,,,,
hound,4,slate 00000,round 02222,humph 21000,hound 22222,,,,
clump,4,slate 02000,frock 00010,cigar 20000,clump 22222,,,,
tonal,4,slate 01110,afoul 10102,bench 00200,tonal 22222,,,,
bigot,4,slate 00010,trout 00102,pound 01000,bigot 22222,,,,
peril,4,slate 01001,newer 02001,cigar 01001,peril 22222,,,,
blame,4,slate 02202,bring 20000,model 10011,blame 22222,,,,
spied,4,slate 20001,cheer 00020,cigar 01000,spied 22222,,,,
intro,4,slate 00010,trout 11100,cigar 01001,intro 22222,,,,
gecko,4,slate 00001,diner 00010,emcee 10200,gecko 22222,,,,
rodeo,4,slate 00001,diner 10021,rebut 21000,rodeo 22222,,,,
scram,4,slate 20100,corny 10200,humph 00100,scram 22222,,,,
organ,4,slate 00100,minor 00111,cigar 00221,organ 22222,,,,
knock,4,slate 00000,round 01010,linen 00100,knock 22222,,,,
extra,4,slate 00111,creek 01100,rebut 11001,extra 22222,,,,
condo,4,slate 00000,round 01011,cigar 20000,condo 22222,,,,
adapt,4,slate 00110,taint 01002,fjord 00001,adapt 22222,,,,
willy,4,slate 01000,golly 00222,whiff 20100,willy 22222,,,,
polka,4,slate 01100,minor 00010,fully 00200,polka 22222,,,,
rayon,4,slate 00100,minor 00121,rebut 20000,rayon 22222,,,,
skirt,4,slate 20010,input 10002,fresh 01010,skirt 22222,,,,
match,4,slate 00110,taint 12000,humph 00102,match 22222,,,,
mercy,4,slate 00001,diner 00011,pence 02020,mercy 22222,,,,
tepid,4,slate 00011,deter 12100,cigar 01000,tepid 22222,,,,
riser,4,slate 10001,rupee 10020,major 00001,riser 22222,,,,
twixt,4,slate 00010,trout 20002,cigar 01000,twixt 22222,,,,
peace,4,slate 00201,hardy 01000,cigar 10010,peace 22222,,,,
catty,4,slate 00110,taint 12001,perch 00010,catty 22222,,,,
login,4,slate 01000,golly 12100,cigar 01200,login 22222,,,,
eject,4,slate 00011,deter 01110,evade 10000,eject 22222,,,,
roger,4,slate 00001,diner 00021,growl 11100,roger 22222,,,,
rival,4,slate 01100,minor 02001,rebut 20000,rival 22222,,,,
refit,4,slate 00011,deter 02101,mimic 00020,refit 22222,,,,
judge,4,slate 00002,doing 10001,fjord 01001,judge 22222,,,,
rower,4,slate 00001,diner 00021,growl 01110,rower 22222,,,,
rural,4,slate 01100,minor 00001,marry 01100,rural 22222,,,,
shave,4,slate 20202,perch 01001,vodka 10001,shave 22222,,,,
cigar,3,slate 00100,minor 02002,cigar 22222,,,,,
sissy,3,slate 10000,missy 02122,sissy 22222,,,,,
evade,3,slate 00201,hardy 01020,evade 22222,,,,,
serve,3,slate 20001,cheer 00111,serve 22222,,,,,
heath,3,slate 00221,humph 20002,heath 22222,,,,,
dwarf,3,slate 00200,crowd 01011,dwarf 22222,,,,,
model,3,slate 01001,newer 00020,model 22222,,,,,
stink,3,slate 20010,input 11001,stink 22222,,,,,
abate,3,slate 00122,blush 10000,abate 22222,,,,,
death,3,slate 00221,humph 00002,death 22222,,,,,
stool,3,slate 21010,moult 01011,stool 22222,,,,,
react,3,slate 00211,bench 02020,react 22222,,,,,
trawl,3,slate 01210,cigar 00011,trawl 22222,,,,,
repay,3,slate 00101,cyber 01011,repay 22222,,,,,
crate,3,slate 00222,cigar 20011,crate 22222,,,,,
maxim,3,slate 00100,minor 11000,maxim 22222,,,,,
flesh,3,slate 12001,rebut 01000,flesh 22222,,,,,
first,3,slate 10010,foist 20122,first 22222,,,,,
belly,3,slate 01001,newer 02000,belly 22222,,,,,
yearn,3,slate 00201,hardy 01101,yearn 22222,,,,,
swirl,3,slate 21000,willy 11100,swirl 22222,,,,,
argue,3,slate 00102,grind 12000,argue 22222,,,,,
flick,3,slate 02000,frock 20022,flick 22222,,,,,
totem,3,slate 00011,deter 00120,totem 22222,,,,,
parry,3,slate 00100,minor 00001,parry 22222,,,,,
biome,3,slate 00002,doing 01100,biome 22222,,,,,
loopy,3,slate 01000,golly 01102,loopy 22222,,,,,
lying,3,slate 01000,golly 10101,lying 22222,,,,,
gamma,3,slate 00100,minor 10000,gamma 22222,,,,,
moult,3,slate 01010,ought 11002,moult 22222,,,,,
salad,3,slate 21100,radio 01100,salad 22222,,,,,
agate,3,slate 00122,blush 00000,agate 22222,,,,,
spicy,3,slate 20000,corny 10002,spicy 22222,,,,,
spray,3,slate 20100,corny 00202,spray 22222,,,,,
essay,3,slate 10101,awake 10001,essay 22222,,,,,
spend,3,slate 20001,cheer 00200,spend 22222,,,,,
guild,3,slate 01000,golly 20020,guild 22222,,,,,
alone,3,slate 02102,naval 11001,alone 22222,,,,,
pilot,3,slate 01010,ought 10002,pilot 22222,,,,,
tweed,3,slate 00011,deter 11120,tweed 22222,,,,,
steed,3,slate 20011,print 00001,steed 22222,,,,,
abyss,3,slate 10100,missy 00121,abyss 22222,,,,,
dozen,3,slate 00001,diner 20120,dozen 22222,,,,,
boozy,3,slate 00000,round 01000,boozy 22222,,,,,
altar,3,slate 02110,fibre 00010,altar 22222,,,,,
blurt,3,slate 02010,forge 00100,blurt 22222,,,,,
coast,3,slate 10210,crust 20022,coast 22222,,,,,
smart,3,slate 20210,print 01002,smart 22222,,,,,
radio,3,slate 00100,minor 01011,radio 22222,,,,,
rouge,3,slate 00002,doing 02001,rouge 22222,,,,,
wrote,3,slate 00022,round 11000,wrote 22222,,,,,
clock,3,slate 02000,frock 00212,clock 22222,,,,,
tilde,3,slate 01012,outdo 00120,tilde 22222,,,,,
store,3,slate 20012,crank 01000,store 22222,,,,,
solve,3,slate 21002,cigar 00000,solve 22222,,,,,
cheat,3,slate 00111,creek 20200,cheat 22222,,,,,
exult,3,slate 01011,wheel 00101,exult 22222,,,,,
usher,3,slate 10001,rupee 11020,usher 22222,,,,,
triad,3,slate 00110,taint 21200,triad 22222,,,,,
rhino,3,slate 00000,round 21020,rhino 22222,,,,,
sonic,3,slate 20000,corny 12010,sonic 22222,,,,,
trace,3,slate 00212,cigar 10011,trace 22222,,,,,
baton,3,slate 00110,taint 12010,baton 22222,,,,,
brake,3,slate 00202,brick 22001,brake 22222,,,,,
pluck,3,slate 02000,frock 00022,pluck 22222,,,,,
weary,3,slate 00201,hardy 01102,weary 22222,,,,,
acute,3,slate 00122,blush 00200,acute 22222,,,,,
aside,3,slate 10102,crimp 00200,aside 22222,,,,,
tapir,3,slate 00110,taint 22100,tapir 22222,,,,,
troll,3,slate 01010,ought 10001,troll 22222,,,,,
rebus,3,slate 10001,rupee 21010,rebus 22222,,,,,
truss,3,slate 10010,foist 00011,truss 22222,,,,,
slump,3,slate 22000,groin 00000,slump 22222,,,,,
drink,3,slate 00000,round 10021,drink 22222,,,,,
abbey,3,slate 00101,cyber 01120,abbey 22222,,,,,
panic,3,slate 00100,minor 01200,panic 22222,,,,,
solar,3,slate 21100,radio 11001,solar 22222,,,,,
shire,3,slate 20002,chirp 02220,shire 22222,,,,,
robot,3,slate 00010,trout 01102,robot 22222,,,,,
sugar,3,slate 20100,corny 00100,sugar 22222,,,,,
whack,3,slate 00200,crowd 10010,whack 22222,,,,,
wrung,3,slate 00000,round 10220,wrung 22222,,,,,
light,3,slate 01010,ought 00222,light 22222,,,,,
pleat,3,slate 02111,crept 00212,pleat 22222,,,,,
aloft,3,slate 02110,fibre 10000,aloft 22222,,,,,
elder,3,slate 02001,fried 01011,elder 22222,,,,,
pause,3,slate 10102,crimp 00001,pause 22222,,,,,
ultra,3,slate 02110,fibre 00020,ultra 22222,,,,,
robin,3,slate 00000,round 22010,robin 22222,,,,,
aroma,3,slate 00100,minor 10011,aroma 22222,,,,,
dodge,3,slate 00002,doing 12001,dodge 22222,,,,,
swill,3,slate 21000,willy 11120,swill 22222,,,,,
tacit,3,slate 00110,taint 22102,tacit 22222,,,,,
thorn,3,slate 00010,trout 21200,thorn 22222,,,,,
trove,3,slate 00012,chirp 00010,trove 22222,,,,,
bloke,3,slate 02002,bingo 20001,bloke 22222,,,,,
vivid,3,slate 00000,round 00002,vivid 22222,,,,,
chant,3,slate 00210,trick 10010,chant 22222,,,,,
nasty,3,slate 10120,panel 02100,nasty 22222,,,,,
mourn,3,slate 00000,round 12210,mourn 22222,,,,,
cloth,3,slate 02020,cigar 20000,cloth 22222,,,,,
lapse,3,slate 11102,feign 01000,lapse 22222,,,,,
smelt,3,slate 21011,humph 00100,smelt 22222,,,,,
tease,3,slate 10211,belly 01000,tease 22222,,,,,
cater,3,slate 00111,creek 21020,cater 22222,,,,,
movie,3,slate 00002,doing 02100,movie 22222,,,,,
their,3,slate 00011,deter 01102,their 22222,,,,,
slosh,3,slate 12000,floss 02210,slosh 22222,,,,,
chest,3,slate 10011,crust 20022,chest 22222,,,,,
shall,3,slate 21200,hilly 10120,shall 22222,,,,,
stove,3,slate 20012,crank 00000,stove 22222,,,,,
lowly,3,slate 01000,golly 02122,lowly 22222,,,,,
snout,3,slate 20010,input 02022,snout 22222,,,,,
trope,3,slate 00012,chirp 00011,trope 22222,,,,,
shawl,3,slate 21200,hilly 10100,shawl 22222,,,,,
scare,3,slate 20202,perch 01110,scare 22222,,,,,
stair,3,slate 20210,print 01101,stair 22222,,,,,
black,3,slate 02200,brick 20022,black 22222,,,,,
chunk,3,slate 00000,round 00220,chunk 22222,,,,,
ample,3,slate 01102,vapid 01200,ample 22222,,,,,
flair,3,slate 02200,brick 01100,flair 22222,,,,,
oxide,3,slate 00002,doing 11200,oxide 22222,,,,,
plant,3,slate 02210,cigar 00010,plant 22222,,,,,
olive,3,slate 02002,bingo 01001,olive 22222,,,,,
askew,3,slate 10101,awake 21011,askew 22222,,,,,
zesty,3,slate 10021,sissy 00202,zesty 22222,,,,,
hasty,3,slate 10120,panel 02000,hasty 22222,,,,,
trash,3,slate 10210,crust 02021,trash 22222,,,,,
train,3,slate 00210,trick 22100,train 22222,,,,,
midst,3,slate 10010,foist 00122,midst 22222,,,,,
canny,3,slate 00100,minor 00100,canny 22222,,,,,
fetus,3,slate 10011,crust 00111,fetus 22222,,,,,
slung,3,slate 22000,groin 10001,slung 22222,,,,,
tipsy,3,slate 10010,foist 00121,tipsy 22222,,,,,
scour,3,slate 20000,corny 11100,scour 22222,,,,,
glass,3,slate 12200,chest 00010,glass 22222,,,,,
atoll,3,slate 01110,afoul 20201,atoll 22222,,,,,
manor,3,slate 00100,minor 20222,manor 22222,,,,,
phase,3,slate 10202,cigar 00010,phase 22222,,,,,
froth,3,slate 00020,briny 02000,froth 22222,,,,,
depth,3,slate 00021,humph 00012,depth 22222,,,,,
flood,3,slate 02000,frock 20100,flood 22222,,,,,
trait,3,slate 00210,trick 12100,trait 22222,,,,,
piety,3,slate 00021,humph 00010,piety 22222,,,,,
float,3,slate 02110,fibre 20000,float 22222,,,,,
atone,3,slate 00112,rebut 01001,atone 22222,,,,,
loser,3,slate 11001,cigar 00002,loser 22222,,,,,
input,3,slate 00010,trout 00022,input 22222,,,,,
gloat,3,slate 02110,fibre 00000,gloat 22222,,,,,
smite,3,slate 20022,pound 00000,smite 22222,,,,,
beady,3,slate 00201,hardy 01022,beady 22222,,,,,
rusty,3,slate 10020,groom 01000,rusty 22222,,,,,
flack,3,slate 02200,brick 00022,flack 22222,,,,,
voice,3,slate 00002,doing 02200,voice 22222,,,,,
stead,3,slate 20111,midst 00111,stead 22222,,,,,
stalk,3,slate 21210,stink 22002,stalk 22222,,,,,
berth,3,slate 00021,humph 00002,berth 22222,,,,,
bland,3,slate 02200,brick 20000,bland 22222,,,,,
augur,3,slate 00100,minor 00002,augur 22222,,,,,
roomy,3,slate 00000,round 21000,roomy 22222,,,,,
flock,3,slate 02000,frock 20222,flock 22222,,,,,
quart,3,slate 00210,trick 11000,quart 22222,,,,,
coyly,3,slate 01000,golly 02021,coyly 22222,,,,,
youth,3,slate 00020,briny 00001,youth 22222,,,,,
alien,3,slate 02101,bring 00210,alien 22222,,,,,
smear,3,slate 20101,sperm 20211,smear 22222,,,,,
glean,3,slate 02101,bring 00011,glean 22222,,,,,
khaki,3,slate 00200,crowd 00000,khaki 22222,,,,,
twice,3,slate 00012,chirp 10200,twice 22222,,,,,
twang,3,slate 00210,trick 20000,twang 22222,,,,,
unlit,3,slate 01010,ought 01002,unlit 22222,,,,,
chief,3,slate 00001,diner 01020,chief 22222,,,,,
gully,3,slate 01000,golly 20222,gully 22222,,,,,
taunt,3,slate 00110,taint 22022,taunt 22222,,,,,
leery,3,slate 01001,newer 01001,leery 22222,,,,,
class,3,slate 12200,chest 20010,class 22222,,,,,
lofty,3,slate 01020,cigar 00000,lofty 22222,,,,,
alpha,3,slate 02100,agora 20002,alpha 22222,,,,,
thyme,3,slate 00012,chirp 02000,thyme 22222,,,,,
eclat,3,slate 01111,repay 01020,eclat 22222,,,,,
chute,3,slate 00022,round 00200,chute 22222,,,,,
trice,3,slate 00012,chirp 10210,trice 22222,,,,,
alike,3,slate 02102,naval 01001,alike 22222,,,,,
sooth,3,slate 20020,unify 00000,sooth 22222,,,,,
recap,3,slate 00101,cyber 10011,recap 22222,,,,,
saint,3,slate 20110,privy 00200,saint 22222,,,,,
glory,3,slate 02000,frock 01200,glory 22222,,,,,
grate,3,slate 00222,cigar 00111,grate 22222,,,,,
soggy,3,slate 20000,corny 02002,soggy 22222,,,,,
scorn,3,slate 20000,corny 11110,scorn 22222,,,,,
leave,3,slate 01201,leery 21000,leave 22222,,,,,
twine,3,slate 00012,chirp 00200,twine 22222,,,,,
marsh,3,slate 10100,missy 20020,marsh 22222,,,,,
floor,3,slate 02000,frock 21100,floor 22222,,,,,
spade,3,slate 20202,perch 11000,spade 22222,,,,,
stein,3,slate 20011,print 00111,stein 22222,,,,,
denim,3,slate 00001,diner 21210,denim 22222,,,,,
spiel,3,slate 21001,whelp 00111,spiel 22222,,,,,
fault,3,slate 01110,afoul 11011,fault 22222,,,,,
flout,3,slate 02010,forge 21000,flout 22222,,,,,
sneak,3,slate 20101,sperm 20200,sneak 22222,,,,,
aptly,3,slate 01110,afoul 20001,aptly 22222,,,,,
piney,3,slate 00001,diner 02220,piney 22222,,,,,
aloud,3,slate 02100,agora 20200,aloud 22222,,,,,
unite,3,slate 00022,round 00110,unite 22222,,,,,
snarl,3,slate 21200,hilly 00100,snarl 22222,,,,,
baker,3,slate 00101,cyber 00122,baker 22222,,,,,
spell,3,slate 21001,whelp 00211,spell 22222,,,,,
louse,3,slate 11002,humph 01000,louse 22222,,,,,
gulch,3,slate 01000,golly 20200,gulch 22222,,,,,
vault,3,slate 01110,afoul 10011,vault 22222,,,,,
godly,3,slate 01000,golly 22022,godly 22222,,,,,
fleet,3,slate 02011,cigar 00000,fleet 22222,,,,,
spite,3,slate 20022,pound 10000,spite 22222,,,,,
claim,3,slate 02200,brick 00110,claim 22222,,,,,
musty,3,slate 10020,groom 00001,musty 22222,,,,,
quasi,3,slate 10200,brush 00120,quasi 22222,,,,,
arise,3,slate 10102,crimp 02200,arise 22222,,,,,
valet,3,slate 01111,repay 01010,valet 22222,,,,,
avert,3,slate 00111,creek 01200,avert 22222,,,,,
mulch,3,slate 01000,golly 00200,mulch 22222,,,,,
rifle,3,slate 01002,bingo 02000,rifle 22222,,,,,
incur,3,slate 00000,round 10110,incur 22222,,,,,
wrest,3,slate 10011,crust 02022,wrest 22222,,,,,
smoke,3,slate 20002,chirp 00000,smoke 22222,,,,,
undue,3,slate 00002,doing 10010,undue 22222,,,,,
sedan,3,slate 20101,sperm 20100,sedan 22222,,,,,
guile,3,slate 01002,bingo 01010,guile 22222,,,,,
gusty,3,slate 10020,groom 20000,gusty 22222,,,,,
canoe,3,slate 00102,grind 00010,canoe 22222,,,,,
chaos,3,slate 10200,brush 00011,chaos 22222,,,,,
human,3,slate 00100,minor 10100,human 22222,,,,,
stray,3,slate 20110,privy 01002,stray 22222,,,,,
risen,3,slate 10001,rupee 20020,risen 22222,,,,,
grind,3,slate 00000,round 10022,grind 22222,,,,,
loose,3,slate 11002,humph 00000,loose 22222,,,,,
sadly,3,slate 21100,radio 02200,sadly 22222,,,,,
spilt,3,slate 21010,moult 00022,spilt 22222,,,,,
apple,3,slate 01102,vapid 01100,apple 22222,,,,,
slack,3,slate 22200,cigar 10010,slack 22222,,,,,
final,3,slate 01100,minor 02200,final 22222,,,,,
eerie,3,slate 00001,diner 01011,eerie 22222,,,,,
minty,3,slate 00020,briny 00112,minty 22222,,,,,
wharf,3,slate 00200,crowd 01010,wharf 22222,,,,,
spelt,3,slate 21011,humph 00010,spelt 22222,,,,,
coach,3,slate 00200,crowd 10100,coach 22222,,,,,
singe,3,slate 20002,chirp 00100,singe 22222,,,,,
chose,3,slate 10002,porch 01011,chose 22222,,,,,
sleep,3,slate 22001,humph 00010,sleep 22222,,,,,
niece,3,slate 00001,diner 02110,niece 22222,,,,,
grace,3,slate 00202,brick 02020,grace 22222,,,,,
usual,3,slate 11100,naval 00022,usual 22222,,,,,
diode,3,slate 00002,doing 11100,diode 22222,,,,,
ninja,3,slate 00100,minor 02100,ninja 22222,,,,,
chase,3,slate 10202,cigar 20010,chase 22222,,,,,
spoil,3,slate 21000,willy 01100,spoil 22222,,,,,
heart,3,slate 00211,bench 02001,heart 22222,,,,,
arson,3,slate 10100,missy 00200,arson 22222,,,,,
sleet,3,slate 22011,humph 00000,sleet 22222,,,,,
smile,3,slate 21002,cigar 01000,smile 22222,,,,,
laden,3,slate 01101,nerdy 11010,laden 22222,,,,,
humid,3,slate 00000,round 00102,humid 22222,,,,,
reset,3,slate 10011,crust 01012,reset 22222,,,,,
visit,3,slate 10010,foist 00112,visit 22222,,,,,
gusto,3,slate 10020,groom 20100,gusto 22222,,,,,
purse,3,slate 10002,porch 20200,purse 22222,,,,,
write,3,slate 00022,round 10000,write 22222,,,,,
sunny,3,slate 20000,corny 00012,sunny 22222,,,,,
