dully,4,soare 00000,linch 10000,baldy 00112,dully 22222,,,,,,,
eking,4,soare 00001,denet 01100,aliya 00200,eking 22222,,,,,,,
thing,4,soare 00000,linch 01101,agast 01001,thing 22222,,,,,,,
theft,4,soare 00001,denet 01001,aceta 00210,theft 22222,,,,,,,
pygmy,4,soare 00000,linch 00000,dempt 00110,pygmy 22222,,,,,,,
ranch,4,soare 00110,radar 22000,ahint 11010,ranch 22222,,,,,,,
wring,4,soare 00010,guilt 10200,bring 02222,wring 22222,,,,,,,
froze,4,soare 01012,panto 00001,befog 01110,froze 22222,,,,,,,
newer,4,soare 00011,deter 02022,elvan 10001,newer 22222,,,,,,,
moose,4,soare 11002,clown 00100,goose 02222,moose 22222,,,,,,,
drown,4,soare 01010,cloot 00200,dwang 21010,drown 22222,,,,,,,
vegan,4,soare 00101,natal 10020,acerb 10100,vegan 22222,,,,,,,
union,4,soare 01000,clint 00210,onion 02222,union 22222,,,,,,,
lever,4,soare 00011,deter 02022,elvan 11200,lever 22222,,,,,,,
lorry,4,soare 02010,curdy 00102,worry 02222,lorry 22222,,,,,,,
cabby,4,soare 00100,clint 20000,caddy 22002,cabby 22222,,,,,,,
druid,4,soare 00010,guilt 01100,incur 10011,druid 22222,,,,,,,
exact,4,soare 00201,letch 01120,enact 20222,exact 22222,,,,,,,
truth,4,soare 00010,guilt 01001,amuck 00200,truth 22222,,,,,,,
dopey,4,soare 02001,meynt 01100,covey 02022,dopey 22222,,,,,,,
spear,4,soare 20111,enmew 10000,shear 20222,spear 22222,,,,,,,
cried,4,soare 00011,deter 10021,flimp 00200,cried 22222,,,,,,,
chime,4,soare 00002,guilt 00200,aband 00000,chime 22222,,,,,,,
crony,4,soare 01010,cloot 20200,adhan 00001,crony 22222,,,,,,,
timid,4,soare 00000,linch 01000,acted 00102,timid 22222,,,,,,,
batch,4,soare 00100,clint 10001,bumph 20002,batch 22222,,,,,,,
rotor,4,soare 01010,cloot 00121,motor 02221,rotor 22222,,,,,,,
crack,4,soare 00210,clint 10000,wrack 02212,crack 22222,,,,,,,
curve,4,soare 00012,dript 01000,rhyme 10002,curve 22222,,,,,,,
latte,4,soare 00102,gault 02011,lathe 22102,latte 22222,,,,,,,
witch,4,soare 00000,linch 02022,adaws 00010,witch 22222,,,,,,,
bunch,4,soare 00000,linch 00222,abamp 01000,bunch 22222,,,,,,,
anvil,4,soare 00100,clint 01110,aalii 20120,anvil 22222,,,,,,,
broth,4,soare 01010,cloot 00201,abaft 01001,broth 22222,,,,,,,
madly,4,soare 00100,clint 01000,dampy 12102,madly 22222,,,,,,,
known,4,soare 01000,clint 00010,bongo 01100,known 22222,,,,,,,
magma,4,soare 00100,clint 00000,gaped 11000,magma 22222,,,,,,,
punch,4,soare 00000,linch 00222,abamp 00001,punch 22222,,,,,,,
pasty,4,soare 10100,lassi 02200,hanap 02001,pasty 22222,,,,,,,
knead,4,soare 00101,natal 10020,acerb 10200,knead 22222,,,,,,,
rapid,4,soare 00110,radar 22100,abaci 10001,rapid 22222,,,,,,,
clang,4,soare 00200,flick 02010,clamp 22200,clang 22222,,,,,,,
anger,4,soare 00111,talar 01002,abaci 20000,anger 22222,,,,,,,
goofy,4,soare 01000,clint 00000,wedgy 00012,goofy 22222,,,,,,,
stuff,4,soare 20000,plink 00000,study 22200,stuff 22222,,,,,,,
bleep,4,soare 00001,denet 01020,apeek 01220,bleep 22222,,,,,,,
rider,4,soare 00011,deter 10021,flimp 00100,rider 22222,,,,,,,
mecca,4,soare 00101,natal 01000,aahed 10010,mecca 22222,,,,,,,
folio,4,soare 01000,clint 01100,aalii 00220,folio 22222,,,,,,,
setup,4,soare 20001,clipt 00011,steep 21102,setup 22222,,,,,,,
quash,4,soare 10200,clash 00222,gnash 00222,quash 22222,,,,,,,
happy,4,soare 00100,clint 00000,gaped 02100,happy 22222,,,,,,,
newly,4,soare 00001,denet 02100,blain 01001,newly 22222,,,,,,,
fussy,4,soare 10000,hists 00100,gypsy 00012,fussy 22222,,,,,,,
relic,4,soare 00011,deter 02001,pyric 00122,relic 22222,,,,,,,
ratty,4,soare 00110,radar 22000,ahint 10001,ratty 22222,,,,,,,
fudge,4,soare 00002,guilt 12000,bajan 00000,fudge 22222,,,,,,,
femur,4,soare 00011,deter 02002,lemur 02222,femur 22222,,,,,,,
forte,4,soare 02012,brugh 01000,force 22202,forte 22222,,,,,,,
whine,4,soare 00002,guilt 00200,aband 00020,whine 22222,,,,,,,
petty,4,soare 00001,denet 02001,aleph 00110,petty 22222,,,,,,,
golly,4,soare 02000,linty 10002,defog 00011,golly 22222,,,,,,,
plait,4,soare 00200,flick 02100,aband 00200,plait 22222,,,,,,,
fleck,4,soare 00001,denet 01000,gulch 00120,fleck 22222,,,,,,,
felon,4,soare 01001,pylon 00222,melon 02222,felon 22222,,,,,,,
thrum,4,soare 00010,guilt 01001,amuck 01100,thrum 22222,,,,,,,
ficus,4,soare 10000,hists 02002,minus 02022,ficus 22222,,,,,,,
stash,4,soare 10200,clash 00212,amate 00210,stash 22222,,,,,,,
wiser,4,soare 10011,truer 00022,miser 02222,wiser 22222,,,,,,,
junta,4,soare 00100,clint 00011,aahed 10000,junta 22222,,,,,,,
daunt,4,soare 00100,clint 00022,dight 20002,daunt 22222,,,,,,,
scree,4,soare 20011,hewer 01021,spree 20222,scree 22222,,,,,,,
impel,4,soare 00001,denet 00020,abamp 00011,impel 22222,,,,,,,
await,4,soare 00100,clint 00102,abamp 20200,await 22222,,,,,,,
press,4,soare 10011,truer 02010,ached 00010,press 22222,,,,,,,
stoop,4,soare 21000,cloth 00110,stood 22220,stoop 22222,,,,,,,
mangy,4,soare 00100,clint 00010,fundy 00202,mangy 22222,,,,,,,
eying,4,soare 00001,denet 01100,aliya 00210,eying 22222,,,,,,,
inlet,4,soare 00001,denet 00122,unmet 02022,inlet 22222,,,,,,,
crone,4,soare 01012,panto 00101,drone 02222,crone 22222,,,,,,,
hence,4,soare 00001,denet 01200,chimp 11000,hence 22222,,,,,,,
pinch,4,soare 00000,linch 02222,cowps 10010,pinch 22222,,,,,,,
teddy,4,soare 00001,denet 12001,acted 00111,teddy 22222,,,,,,,
sully,4,soare 20000,plink 01000,ahull 00110,sully 22222,,,,,,,
snore,4,soare 21022,crwth 01000,spore 20222,snore 22222,,,,,,,
snowy,4,soare 21000,cloth 00200,smoky 20202,snowy 22222,,,,,,,
attic,4,soare 00100,clint 10101,aalii 20020,attic 22222,,,,,,,
going,4,soare 02000,linty 01100,doing 02221,going 22222,,,,,,,
hound,4,soare 02000,linty 00100,bumph 01001,hound 22222,,,,,,,
clump,4,soare 00000,linch 10010,cluck 22200,clump 22222,,,,,,,
tonal,4,soare 02100,nidal 10022,zonal 02222,tonal 22222,,,,,,,
bigot,4,soare 01000,clint 00102,abamp 01000,bigot 22222,,,,,,,
peril,4,soare 00011,deter 02001,pyric 20220,peril 22222,,,,,,,
piece,4,soare 00001,denet 01010,acidy 01100,piece 22222,,,,,,,
undid,4,soare 00000,linch 01100,putid 01021,undid 22222,,,,,,,
basal,4,soare 10100,lassi 11200,nasal 02222,basal 22222,,,,,,,
shine,4,soare 20002,clipt 00200,aahed 00110,shine 22222,,,,,,,
gecko,4,soare 01001,pylon 00010,abcee 00210,gecko 22222,,,,,,,
steer,4,soare 20011,hewer 01022,sneer 20222,steer 22222,,,,,,,
scamp,4,soare 20200,clint 10000,abamp 00222,scamp 22222,,,,,,,
manly,4,soare 00100,clint 01010,abaka 10000,manly 22222,,,,,,,
hello,4,soare 01001,pylon 00110,cello 02222,hello 22222,,,,,,,
organ,4,soare 01110,bacon 01012,groan 12122,organ 22222,,,,,,,
feral,4,soare 00111,talar 00121,aargh 10200,feral 22222,,,,,,,
adapt,4,soare 00100,clint 00002,gamut 01002,adapt 22222,,,,,,,
polka,4,soare 02100,nidal 00011,koala 12012,polka 22222,,,,,,,
faith,4,soare 00100,clint 00201,amity 10220,faith 22222,,,,,,,
match,4,soare 00100,clint 10001,bumph 00102,match 22222,,,,,,,
mercy,4,soare 00011,deter 02001,pyric 01201,mercy 22222,,,,,,,
tepid,4,soare 00001,denet 12001,acted 00112,tepid 22222,,,,,,,
twixt,4,soare 00000,linch 01000,acted 00100,twixt 22222,,,,,,,
flush,4,soare 10000,hists 10100,abaft 00010,flush 22222,,,,,,,
eject,4,soare 00001,denet 01012,elect 20222,eject 22222,,,,,,,
roger,4,soare 02011,vower 02021,corer 02122,roger 22222,,,,,,,
refit,4,soare 00011,deter 02101,abrim 00120,refit 22222,,,,,,,
adult,4,soare 00100,clint 01002,abaft 20002,adult 22222,,,,,,,
judge,4,soare 00002,guilt 12000,bajan 00100,judge 22222,,,,,,,
rural,4,soare 00110,radar 10020,abrim 10100,rural 22222,,,,,,,
shave,4,soare 20202,thilk 02000,amped 10010,shave 22222,,,,,,,
sissy,3,soare 10000,hists 02101,sissy 22222,,,,,,,,
evade,3,soare 00201,letch 01000,evade 22222,,,,,,,,
serve,3,soare 20011,hewer 01001,serve 22222,,,,,,,,
heath,3,soare 00201,letch 02101,heath 22222,,,,,,,,
dwarf,3,soare 00220,dicht 20000,dwarf 22222,,,,,,,,
model,3,soare 02001,meynt 21000,model 22222,,,,,,,,
stink,3,soare 20000,plink 00222,stink 22222,,,,,,,,
grade,3,soare 00212,diact 10200,grade 22222,,,,,,,,
quiet,3,soare 00001,denet 00022,quiet 22222,,,,,,,,
bench,3,soare 00001,denet 02200,bench 22222,,,,,,,,
abate,3,soare 00102,gault 01001,abate 22222,,,,,,,,
death,3,soare 00201,letch 02102,death 22222,,,,,,,,
crust,3,soare 10010,cruft 22202,crust 22222,,,,,,,,
stool,3,soare 21000,cloth 01110,stool 22222,,,,,,,,
colon,3,soare 01000,clint 21010,colon 22222,,,,,,,,
abase,3,soare 10102,balti 11000,abase 22222,,,,,,,,
react,3,soare 00211,cetyl 12100,react 22222,,,,,,,,
pride,3,soare 00012,dript 12210,pride 22222,,,,,,,,
floss,3,soare 11000,gisms 00102,floss 22222,,,,,,,,
croak,3,soare 01110,bacon 01110,croak 22222,,,,,,,,
trawl,3,soare 00210,clint 01001,trawl 22222,,,,,,,,
adobe,3,soare 01102,bundt 10010,adobe 22222,,,,,,,,
crazy,3,soare 00210,clint 20000,crazy 22222,,,,,,,,
crate,3,soare 00212,diact 00211,crate 22222,,,,,,,,
cluck,3,soare 00000,linch 10010,cluck 22222,,,,,,,,
spike,3,soare 20002,clipt 00210,spike 22222,,,,,,,,
unmet,3,soare 00001,denet 00122,unmet 22222,,,,,,,,
flesh,3,soare 10001,uneth 00202,flesh 22222,,,,,,,,
first,3,soare 10010,cruft 01012,first 22222,,,,,,,,
stand,3,soare 20200,clint 00021,stand 22222,,,,,,,,
ivory,3,soare 01020,acidy 00102,ivory 22222,,,,,,,,
print,3,soare 00010,guilt 00202,print 22222,,,,,,,,
yearn,3,soare 00221,lathy 01001,yearn 22222,,,,,,,,
panel,3,soare 00101,natal 12002,panel 22222,,,,,,,,
crass,3,soare 10210,chapt 20200,crass 22222,,,,,,,,
offal,3,soare 01100,cloot 01100,offal 22222,,,,,,,,
agree,3,soare 00111,talar 01001,agree 22222,,,,,,,,
error,3,soare 01011,outdo 10000,error 22222,,,,,,,,
swirl,3,soare 20020,hault 00010,swirl 22222,,,,,,,,
argue,3,soare 00112,banco 01000,argue 22222,,,,,,,,
bleed,3,soare 00001,denet 11020,bleed 22222,,,,,,,,
delta,3,soare 00101,natal 01101,delta 22222,,,,,,,,
flick,3,soare 00000,linch 11020,flick 22222,,,,,,,,
totem,3,soare 02001,meynt 11001,totem 22222,,,,,,,,
wooer,3,soare 01011,outdo 10001,wooer 22222,,,,,,,,
shrub,3,soare 20010,butch 11001,shrub 22222,,,,,,,,
biome,3,soare 01002,bling 20100,biome 22222,,,,,,,,
start,3,soare 20220,kempt 00001,start 22222,,,,,,,,
golem,3,soare 02001,meynt 11000,golem 22222,,,,,,,,
round,3,soare 02010,curdy 01110,round 22222,,,,,,,,
lying,3,soare 00000,linch 21100,lying 22222,,,,,,,,
labor,3,soare 01110,bacon 12020,labor 22222,,,,,,,,
forge,3,soare 02012,brugh 01020,forge 22222,,,,,,,,
corny,3,soare 02010,curdy 20202,corny 22222,,,,,,,,
moult,3,soare 02000,linty 10010,moult 22222,,,,,,,,
basic,3,soare 10100,lassi 02201,basic 22222,,,,,,,,
salad,3,soare 20100,dault 11010,salad 22222,,,,,,,,
agate,3,soare 00102,gault 11001,agate 22222,,,,,,,,
spicy,3,soare 20000,plink 10200,spicy 22222,,,,,,,,
spray,3,soare 20110,cuppy 00102,spray 22222,,,,,,,,
essay,3,soare 10101,ajwan 00020,essay 22222,,,,,,,,
fjord,3,soare 01020,acidy 00010,fjord 22222,,,,,,,,
motor,3,soare 01010,cloot 00121,motor 22222,,,,,,,,
alone,3,soare 01102,bundt 00100,alone 22222,,,,,,,,
dowry,3,soare 02020,aband 00001,dowry 22222,,,,,,,,
ought,3,soare 01000,clint 00002,ought 22222,,,,,,,,
dutch,3,soare 00000,linch 00022,dutch 22222,,,,,,,,
pilot,3,soare 01000,clint 01102,pilot 22222,,,,,,,,
tweed,3,soare 00001,denet 11021,tweed 22222,,,,,,,,
comet,3,soare 02001,meynt 11002,comet 22222,,,,,,,,
steed,3,soare 20001,clipt 00001,steed 22222,,,,,,,,
abyss,3,soare 10100,lassi 01120,abyss 22222,,,,,,,,
erode,3,soare 01011,outdo 10020,erode 22222,,,,,,,,
world,3,soare 02010,curdy 00210,world 22222,,,,,,,,
gouge,3,soare 02002,algum 00110,gouge 22222,,,,,,,,
briar,3,soare 00110,radar 10022,briar 22222,,,,,,,,
great,3,soare 00111,talar 10021,great 22222,,,,,,,,
altar,3,soare 00110,radar 01022,altar 22222,,,,,,,,
blurt,3,soare 00020,bluet 22202,blurt 22222,,,,,,,,
coast,3,soare 12200,abaca 00210,coast 22222,,,,,,,,
rogue,3,soare 02012,brugh 01110,rogue 22222,,,,,,,,
smart,3,soare 20220,kempt 00102,smart 22222,,,,,,,,
vodka,3,soare 02100,nidal 00210,vodka 22222,,,,,,,,
surer,3,soare 20011,hewer 00021,surer 22222,,,,,,,,
radio,3,soare 01110,bacon 02010,radio 22222,,,,,,,,
rouge,3,soare 02012,brugh 01220,rouge 22222,,,,,,,,
retch,3,soare 00011,deter 02201,retch 22222,,,,,,,,
wrote,3,soare 01012,panto 00021,wrote 22222,,,,,,,,
tilde,3,soare 00002,guilt 00111,tilde 22222,,,,,,,,
store,3,soare 21022,crwth 01010,store 22222,,,,,,,,
prove,3,soare 01012,panto 20001,prove 22222,,,,,,,,
bring,3,soare 00010,guilt 10200,bring 22222,,,,,,,,
usher,3,soare 10011,truer 00122,usher 22222,,,,,,,,
epoch,3,soare 01001,pylon 10010,epoch 22222,,,,,,,,
triad,3,soare 00110,radar 10120,triad 22222,,,,,,,,
conic,3,soare 02000,linty 01200,conic 22222,,,,,,,,
sonic,3,soare 22000,acidy 01100,sonic 22222,,,,,,,,
vital,3,soare 00100,clint 01101,vital 22222,,,,,,,,
trace,3,soare 00212,diact 00221,trace 22222,,,,,,,,
using,3,soare 10000,hists 01100,using 22222,,,,,,,,
peach,3,soare 00201,letch 02022,peach 22222,,,,,,,,
champ,3,soare 00200,flick 00010,champ 22222,,,,,,,,
baton,3,soare 01100,cloot 00021,baton 22222,,,,,,,,
pluck,3,soare 00000,linch 10020,pluck 22222,,,,,,,,
gripe,3,soare 00012,dript 02220,gripe 22222,,,,,,,,
weary,3,soare 00221,lathy 01002,weary 22222,,,,,,,,
picky,3,soare 00000,linch 02010,picky 22222,,,,,,,,
acute,3,soare 00102,gault 01201,acute 22222,,,,,,,,
aside,3,soare 10102,balti 01001,aside 22222,,,,,,,,
tapir,3,soare 00110,radar 02002,tapir 22222,,,,,,,,
troll,3,soare 01010,cloot 01201,troll 22222,,,,,,,,
rebus,3,soare 10011,truer 01110,rebus 22222,,,,,,,,
boost,3,soare 11000,gisms 00100,boost 22222,,,,,,,,
truss,3,soare 10010,cruft 02201,truss 22222,,,,,,,,
slump,3,soare 20000,plink 12000,slump 22222,,,,,,,,
crank,3,soare 00210,clint 20020,crank 22222,,,,,,,,
gorge,3,soare 02012,brugh 01010,gorge 22222,,,,,,,,
query,3,soare 00021,teeny 00202,query 22222,,,,,,,,
panic,3,soare 00100,clint 10110,panic 22222,,,,,,,,
robot,3,soare 01010,cloot 00122,robot 22222,,,,,,,,
knoll,3,soare 01000,clint 01010,knoll 22222,,,,,,,,
sugar,3,soare 20110,cuppy 02000,sugar 22222,,,,,,,,
whack,3,soare 00200,flick 00022,whack 22222,,,,,,,,
wrung,3,soare 00010,guilt 11000,wrung 22222,,,,,,,,
light,3,soare 00000,linch 22001,light 22222,,,,,,,,
those,3,soare 11002,clown 00200,those 22222,,,,,,,,
skill,3,soare 20000,plink 01201,skill 22222,,,,,,,,
elder,3,soare 00011,deter 11022,elder 22222,,,,,,,,
ultra,3,soare 00120,dimly 00010,ultra 22222,,,,,,,,
robin,3,soare 02010,curdy 00100,robin 22222,,,,,,,,
cynic,3,soare 00000,linch 01210,cynic 22222,,,,,,,,
agora,3,soare 01120,abaca 20002,agora 22222,,,,,,,,
aroma,3,soare 01110,bacon 01010,aroma 22222,,,,,,,,
caulk,3,soare 00100,clint 21000,caulk 22222,,,,,,,,
shake,3,soare 20202,thilk 02001,shake 22222,,,,,,,,
dodge,3,soare 02002,algum 00100,dodge 22222,,,,,,,,
other,3,soare 01011,outdo 20100,other 22222,,,,,,,,
thorn,3,soare 01020,acidy 00000,thorn 22222,,,,,,,,
trove,3,soare 01012,panto 00011,trove 22222,,,,,,,,
bloke,3,soare 01002,bling 22000,bloke 22222,,,,,,,,
spill,3,soare 20000,plink 11200,spill 22222,,,,,,,,
choke,3,soare 01002,bling 00000,choke 22222,,,,,,,,
mourn,3,soare 02020,aband 00010,mourn 22222,,,,,,,,
ahead,3,soare 00101,natal 01020,ahead 22222,,,,,,,,
cloth,3,soare 01000,clint 22001,cloth 22222,,,,,,,,
sweet,3,soare 20001,clipt 00002,sweet 22222,,,,,,,,
month,3,soare 02000,linty 00220,month 22222,,,,,,,,
lapse,3,soare 10102,balti 02100,lapse 22222,,,,,,,,
today,3,soare 02100,nidal 00220,today 22222,,,,,,,,
focus,3,soare 12000,fubsy 21010,focus 22222,,,,,,,,
smelt,3,soare 20001,clipt 01002,smelt 22222,,,,,,,,
tease,3,soare 10201,felty 01010,tease 22222,,,,,,,,
movie,3,soare 02002,algum 00001,movie 22222,,,,,,,,
lynch,3,soare 00000,linch 20222,lynch 22222,,,,,,,,
saute,3,soare 20102,ablet 10011,saute 22222,,,,,,,,
their,3,soare 00011,deter 01102,their 22222,,,,,,,,
slosh,3,soare 11000,gisms 00101,slosh 22222,,,,,,,,
purge,3,soare 00012,dript 01010,purge 22222,,,,,,,,
chest,3,soare 10001,uneth 00211,chest 22222,,,,,,,,
depot,3,soare 01001,pylon 10020,depot 22222,,,,,,,,
epoxy,3,soare 01001,pylon 11010,epoxy 22222,,,,,,,,
nymph,3,soare 00000,linch 00102,nymph 22222,,,,,,,,
stove,3,soare 21002,knelt 00101,stove 22222,,,,,,,,
trope,3,soare 01012,panto 10011,trope 22222,,,,,,,,
natal,3,soare 00100,clint 01011,natal 22222,,,,,,,,
comma,3,soare 02100,nidal 00010,comma 22222,,,,,,,,
foray,3,soare 02110,malty 01002,foray 22222,,,,,,,,
scare,3,soare 20222,chapt 10200,scare 22222,,,,,,,,
black,3,soare 00200,flick 02022,black 22222,,,,,,,,
squad,3,soare 20100,dault 11200,squad 22222,,,,,,,,
royal,3,soare 02110,malty 01101,royal 22222,,,,,,,,
chunk,3,soare 00000,linch 00111,chunk 22222,,,,,,,,
slave,3,soare 20202,thilk 00010,slave 22222,,,,,,,,
flair,3,soare 00210,clint 02100,flair 22222,,,,,,,,
cargo,3,soare 01110,bacon 02110,cargo 22222,,,,,,,,
oxide,3,soare 01002,bling 00200,oxide 22222,,,,,,,,
olive,3,soare 01002,bling 02200,olive 22222,,,,,,,,
inert,3,soare 00021,teeny 10210,inert 22222,,,,,,,,
askew,3,soare 10101,ajwan 20100,askew 22222,,,,,,,,
heist,3,soare 10001,uneth 00111,heist 22222,,,,,,,,
shown,3,soare 21000,cloth 00201,shown 22222,,,,,,,,
zesty,3,soare 10001,uneth 00120,zesty 22222,,,,,,,,
trash,3,soare 10210,chapt 01201,trash 22222,,,,,,,,
forgo,3,soare 01010,cloot 00110,forgo 22222,,,,,,,,
hairy,3,soare 00120,dimly 01002,hairy 22222,,,,,,,,
train,3,soare 00210,clint 00111,train 22222,,,,,,,,
badge,3,soare 00102,gault 12000,badge 22222,,,,,,,,
midst,3,soare 10000,hists 02110,midst 22222,,,,,,,,
canny,3,soare 00100,clint 20010,canny 22222,,,,,,,,
fetus,3,soare 10001,uneth 10110,fetus 22222,,,,,,,,
farce,3,soare 00112,banco 02020,farce 22222,,,,,,,,
slung,3,soare 20000,plink 02020,slung 22222,,,,,,,,
glass,3,soare 10200,clash 02210,glass 22222,,,,,,,,
scrap,3,soare 20110,cuppy 10100,scrap 22222,,,,,,,,
money,3,soare 02001,meynt 21110,money 22222,,,,,,,,
asset,3,soare 10101,ajwan 20000,asset 22222,,,,,,,,
tiara,3,soare 00120,dimly 02000,tiara 22222,,,,,,,,
crept,3,soare 00011,deter 01101,crept 22222,,,,,,,,
atoll,3,soare 01100,cloot 01201,atoll 22222,,,,,,,,
manor,3,soare 01110,bacon 02021,manor 22222,,,,,,,,
phase,3,soare 10202,achar 10100,phase 22222,,,,,,,,
depth,3,soare 00001,denet 22001,depth 22222,,,,,,,,
trait,3,soare 00210,clint 00101,trait 22222,,,,,,,,
girth,3,soare 00010,guilt 20101,girth 22222,,,,,,,,
goose,3,soare 11002,clown 00100,goose 22222,,,,,,,,
atone,3,soare 01102,bundt 00101,atone 22222,,,,,,,,
apron,3,soare 01110,bacon 01022,apron 22222,,,,,,,,
blown,3,soare 01000,clint 02010,blown 22222,,,,,,,,
cacao,3,soare 01100,cloot 10100,cacao 22222,,,,,,,,
smite,3,soare 20002,clipt 00201,smite 22222,,,,,,,,
beady,3,soare 00201,letch 02000,beady 22222,,,,,,,,
rusty,3,soare 10010,cruft 01101,rusty 22222,,,,,,,,
retro,3,soare 01011,outdo 00202,retro 22222,,,,,,,,
hutch,3,soare 00000,linch 00021,hutch 22222,,,,,,,,
pinto,3,soare 01000,clint 00111,pinto 22222,,,,,,,,
lilac,3,soare 00100,clint 11100,lilac 22222,,,,,,,,
sever,3,soare 20011,hewer 02022,sever 22222,,,,,,,,
hydro,3,soare 01020,acidy 00011,hydro 22222,,,,,,,,
flack,3,soare 00200,flick 22022,flack 22222,,,,,,,,
agape,3,soare 00102,gault 11000,agape 22222,,,,,,,,
voice,3,soare 02002,algum 00000,voice 22222,,,,,,,,
stead,3,soare 20101,dempt 11001,stead 22222,,,,,,,,
stalk,3,soare 20200,clint 01001,stalk 22222,,,,,,,,
night,3,soare 00000,linch 02101,night 22222,,,,,,,,
augur,3,soare 00110,radar 01002,augur 22222,,,,,,,,
angry,3,soare 00120,dimly 00002,angry 22222,,,,,,,,
tryst,3,soare 10010,cruft 02001,tryst 22222,,,,,,,,
elope,3,soare 01001,pylon 10110,elope 22222,,,,,,,,
cinch,3,soare 00000,linch 02212,cinch 22222,,,,,,,,
upset,3,soare 10001,uneth 20110,upset 22222,,,,,,,,
quart,3,soare 00220,dicht 00002,quart 22222,,,,,,,,
coyly,3,soare 02000,linty 10001,coyly 22222,,,,,,,,
youth,3,soare 02000,linty 00021,youth 22222,,,,,,,,
rhyme,3,soare 00012,dript 01000,rhyme 22222,,,,,,,,
alien,3,soare 00101,natal 11001,alien 22222,,,,,,,,
smear,3,soare 20111,enmew 10100,smear 22222,,,,,,,,
cling,3,soare 00000,linch 11110,cling 22222,,,,,,,,
glean,3,soare 00101,natal 10021,glean 22222,,,,,,,,
hunky,3,soare 00000,linch 00201,hunky 22222,,,,,,,,
khaki,3,soare 00200,flick 00101,khaki 22222,,,,,,,,
twang,3,soare 00200,flick 00000,twang 22222,,,,,,,,
shrug,3,soare 20010,butch 01001,shrug 22222,,,,,,,,
octal,3,soare 01100,cloot 11101,octal 22222,,,,,,,,
clown,3,soare 01000,clint 22010,clown 22222,,,,,,,,
gauze,3,soare 00102,gault 22200,gauze 22222,,,,,,,,
onset,3,soare 11001,abbes 00021,onset 22222,,,,,,,,
fungi,3,soare 00000,linch 01200,fungi 22222,,,,,,,,
charm,3,soare 00220,dicht 00110,charm 22222,,,,,,,,
inter,3,soare 00011,deter 00222,inter 22222,,,,,,,,
taunt,3,soare 00100,clint 00021,taunt 22222,,,,,,,,
leery,3,soare 00021,teeny 02202,leery 22222,,,,,,,,
class,3,soare 10200,clash 22210,class 22222,,,,,,,,
theme,3,soare 00001,denet 01011,theme 22222,,,,,,,,
lofty,3,soare 02000,linty 20022,lofty 22222,,,,,,,,
tibia,3,soare 00100,clint 00101,tibia 22222,,,,,,,,
booze,3,soare 01002,bling 20000,booze 22222,,,,,,,,
thyme,3,soare 00002,guilt 00001,thyme 22222,,,,,,,,
chute,3,soare 00002,guilt 01001,chute 22222,,,,,,,,
stick,3,soare 20000,plink 00202,stick 22222,,,,,,,,
alike,3,soare 00102,gault 01010,alike 22222,,,,,,,,
sooth,3,soare 21000,cloth 00122,sooth 22222,,,,,,,,
saint,3,soare 20100,dault 02002,saint 22222,,,,,,,,
glory,3,soare 01020,acidy 00002,glory 22222,,,,,,,,
grate,3,soare 00212,diact 00201,grate 22222,,,,,,,,
brisk,3,soare 10010,cruft 02000,brisk 22222,,,,,,,,
soggy,3,soare 22000,acidy 00002,soggy 22222,,,,,,,,
scorn,3,soare 21020,nicht 10100,scorn 22222,,,,,,,,
leave,3,soare 00201,letch 21000,leave 22222,,,,,,,,
marsh,3,soare 10110,aargh 02202,marsh 22222,,,,,,,,
sloth,3,soare 21000,cloth 02222,sloth 22222,,,,,,,,
enjoy,3,soare 01001,pylon 01021,enjoy 22222,,,,,,,,
unset,3,soare 10001,uneth 22110,unset 22222,,,,,,,,
floor,3,soare 01010,cloot 02220,floor 22222,,,,,,,,
stein,3,soare 20001,clipt 00101,stein 22222,,,,,,,,
quirk,3,soare 00020,bluet 00100,quirk 22222,,,,,,,,
denim,3,soare 00001,denet 22200,denim 22222,,,,,,,,
spiel,3,soare 20001,clipt 01210,spiel 22222,,,,,,,,
flout,3,soare 01000,clint 02002,flout 22222,,,,,,,,
sneak,3,soare 20101,dempt 01000,sneak 22222,,,,,,,,
piney,3,soare 00001,denet 00220,piney 22222,,,,,,,,
inept,3,soare 00001,denet 01102,inept 22222,,,,,,,,
aloud,3,soare 01100,cloot 02200,aloud 22222,,,,,,,,
stale,3,soare 20202,thilk 10020,stale 22222,,,,,,,,
unite,3,soare 00002,guilt 01201,unite 22222,,,,,,,,
there,3,soare 00021,teeny 21200,there 22222,,,,,,,,
glyph,3,soare 00000,linch 10002,glyph 22222,,,,,,,,
pooch,3,soare 01000,clint 10000,pooch 22222,,,,,,,,
spell,3,soare 20001,clipt 01010,spell 22222,,,,,,,,
louse,3,soare 12002,chimp 00000,louse 22222,,,,,,,,
gulch,3,soare 00000,linch 10022,gulch 22222,,,,,,,,
fleet,3,soare 00001,denet 01022,fleet 22222,,,,,,,,
inane,3,soare 00202,flimp 00100,inane 22222,,,,,,,,
shock,3,soare 21000,cloth 10201,shock 22222,,,,,,,,
spite,3,soare 20002,clipt 00211,spite 22222,,,,,,,,
skimp,3,soare 20000,plink 10201,skimp 22222,,,,,,,,
claim,3,soare 00200,flick 02110,claim 22222,,,,,,,,
pique,3,soare 00002,guilt 01100,pique 22222,,,,,,,,
